mid,use_coupon_percentage
7958,0.00052
7959,0.00077
7960,0.00103
7963,0.00129
7964,0.00026
7969,0.00052
538,0.00026
7974,0.07464
7975,0.00052
7977,0.00052
7979,0.00026
7981,0.00026
7982,0.00232
7985,0.00026
7987,0.00026
7988,0.00026
7989,0.00129
7993,0.00026
7995,0.00026
7997,0.00026
7998,0.00181
7999,0.00077
8000,0.00077
8004,0.00026
8005,0.00026
8010,0.00026
8011,0.00052
8012,0.00077
8013,0.00155
8014,0.00026
8020,0.00052
8022,0.01860
8025,0.00077
8027,0.00026
8028,0.00052
8030,0.00026
8031,0.00077
8032,0.00517
8033,0.00207
8036,0.00026
8037,0.04287
8040,0.00026
8041,0.00026
8043,0.00026
8045,0.00052
8046,0.00077
8049,0.00026
8050,0.00129
2707,0.00052
8055,0.00129
8057,0.00026
8058,0.00387
8060,0.00026
8064,0.00026
8066,0.00052
8068,0.00026
8069,0.00181
8070,0.00103
8076,0.00129
8077,0.00181
8078,0.00077
8088,0.00026
8092,0.00052
8095,0.00052
8096,0.00026
8097,0.00129
8098,0.00077
8099,0.00026
8108,0.00258
8109,0.00026
8110,0.00026
8111,0.00026
8112,0.00052
8114,0.00026
8116,0.00052
8117,0.00077
8119,0.00052
8122,0.00052
8124,0.00026
8125,0.00026
8126,0.00258
8130,0.00026
8131,0.00103
8139,0.00026
8143,0.00103
8144,0.00826
8145,0.00077
8146,0.00026
8147,0.00026
8149,0.00129
8152,0.00026
8205,0.00052
8157,0.00052
8161,0.00026
8162,0.00077
8164,0.00052
8166,0.00026
8167,0.00026
8169,0.00026
8170,0.00026
8172,0.00026
8175,0.00026
8177,0.00026
8179,0.00052
8181,0.11286
8184,0.00026
8186,0.00026
8188,0.00258
8190,0.00052
