uid,use_coupon_percentage
4533826,0.01
4927050,0.01
77387,0.01
7155277,0.01
2567770,0.01
2305627,0.03
3354206,0.01
3354207,0.02
2962022,0.01
4927081,0.01
4664938,0.02
5582443,0.01
264449,0.01
1519213,0.01
7155313,0.01
994930,0.01
5189241,0.02
1912444,0.01
470656,0.01
3878532,0.03
208518,0.01
3354247,0.01
3158636,0.03
732810,0.03
5582477,0.01
5975699,0.01
1912477,0.01
5975713,0.02
5233947,0.01
2436774,0.01
5582503,0.03
5975720,0.01
77484,0.01
2829997,0.03
1126065,0.01
4271796,0.01
2961080,0.04
7025268,0.01
5058234,0.01
5582524,0.01
6237890,0.01
5582536,0.01
3747533,0.01
5844687,0.02
1257171,0.01
1126100,0.03
3878614,0.01
470749,0.01
863973,0.02
2830056,0.01
2567917,0.01
770738,0.01
78463,0.01
863996,0.02
2699011,0.01
864006,0.01
339720,0.01
2436873,0.01
2305802,0.01
3223309,0.01
2005898,0.01
3792173,0.02
5320465,0.01
5320466,0.03
6762261,0.01
1257238,0.02
3537845,0.01
5058331,0.02
2830112,0.04
6500134,0.01
7047132,0.01
3747626,0.01
5605341,0.06
3747633,0.01
4185395,0.01
5582646,0.01
5975863,0.01
6369080,0.01
4796221,0.01
5975870,0.01
6500159,0.01
1388352,0.02
1519425,0.01
3093131,0.01
6106952,0.01
4271945,0.01
2961238,0.01
3878754,0.01
5713764,0.02
4009832,0.01
4403049,0.05
7024495,0.01
2436976,0.01
6500212,0.01
2699128,0.02
1367359,0.01
4665212,0.01
5582717,0.01
1781631,0.02
144022,0.01
4665231,0.01
4403091,0.04
5844885,0.01
5451670,0.01
995223,0.01
1519516,0.01
3617434,0.01
208800,0.01
733089,0.01
471707,0.02
1578180,0.01
1257382,0.01
5320623,0.01
1650615,0.05
4140984,0.01
1126330,0.01
3747771,0.01
165877,0.01
1650626,0.02
1891659,0.02
208841,0.02
995274,0.01
6588407,0.01
5844947,0.01
1388500,0.01
1519573,0.01
77782,0.03
6762457,0.01
6326266,0.02
6369263,0.02
602098,0.01
6610259,0.01
3485690,0.02
1781755,0.01
4534277,0.01
2699270,0.02
995335,0.01
3747848,0.02
3616779,0.01
77837,0.01
3878937,0.01
5713947,0.01
4141085,0.01
7286817,0.08
2219356,0.01
3770375,0.01
995373,0.01
1781806,0.01
3485748,0.01
5845046,0.01
2306103,0.01
1126456,0.01
7155769,0.12
6500410,0.01
1257532,0.01
1650752,0.01
3399008,0.01
1912902,0.01
471112,0.01
471115,0.01
6631502,0.04
2699345,0.02
2043986,0.01
5320787,0.03
6369364,0.01
4927573,0.03
2830426,0.07
5845083,0.01
2699357,0.01
7155806,0.02
2043999,0.01
2830433,0.01
995435,0.01
3354736,0.01
6893684,0.01
4796539,0.01
3092607,0.01
908651,0.01
340104,0.03
2044041,0.01
7116764,0.01
3747991,0.01
864410,0.02
1388701,0.02
3223711,0.01
2027734,0.01
5058724,0.01
4927653,0.01
995495,0.01
3485867,0.01
2830510,0.01
5451951,0.01
1781937,0.02
733362,0.01
2699443,0.01
995510,0.01
1913019,0.01
7286972,0.01
4010174,0.01
3049504,0.01
209093,0.01
1913037,0.01
6762711,0.02
471265,0.01
5058787,0.01
471268,0.03
4927719,0.01
2376898,0.02
4272361,0.03
5976299,0.01
2306294,0.01
2044151,0.01
5058809,0.01
733434,0.01
733435,0.01
209148,0.07
2306775,0.02
4010255,0.01
3485968,0.03
3879186,0.01
4141331,0.01
1650964,0.01
515461,0.01
5452070,0.04
6762799,0.01
2830648,0.01
2044217,0.02
1388860,0.01
6893894,0.01
4338401,0.01
5976393,0.01
2044237,0.01
7156046,0.01
471376,0.01
1617475,0.01
6893908,0.01
340309,0.01
4534617,0.01
2961755,0.01
7287132,0.01
1651037,0.02
4665696,0.02
2830695,0.01
4403560,0.01
2394173,0.01
1782130,0.01
1039763,0.01
3748214,0.02
144105,0.01
471419,0.01
4665736,0.05
4796809,0.01
3092876,0.01
5452174,0.01
6238608,0.02
340370,0.01
1126803,0.01
1257877,0.01
4010393,0.01
1651098,0.01
1520029,0.05
6893984,0.01
2699682,0.02
4971931,0.01
5321124,0.01
209318,0.01
995752,0.01
2175404,0.01
3879349,0.01
209334,0.01
1520055,0.01
4010430,0.03
6042357,0.03
4796864,0.01
4927937,0.02
995779,0.01
4796869,0.01
4272583,0.01
6762953,0.01
3748299,0.01
1257933,0.01
5845455,0.01
4403681,0.02
3092962,0.01
7287267,0.01
7156202,0.01
2437618,0.01
3508307,0.01
1782262,0.03
996095,0.02
3092993,0.02
6500871,0.01
4010507,0.01
78350,0.01
6107666,0.01
340504,0.01
6383538,0.01
3355173,0.02
6675889,0.01
4141612,0.02
5321261,0.01
5059120,0.01
4796977,0.02
4272695,0.01
209470,0.01
2437698,0.04
996107,0.01
3988918,0.02
7287379,0.01
7156308,0.01
1782362,0.02
2437725,0.01
2175585,0.01
1389158,0.01
5976679,0.03
7166145,0.02
340588,0.01
5845614,0.01
886888,0.03
3315283,0.01
1913459,0.02
3355252,0.03
5017446,0.01
5452406,0.01
1782396,0.02
1258109,0.01
864894,0.01
1061653,0.01
471681,0.02
7287435,0.01
4534925,0.01
7287439,0.03
3093137,0.03
6894227,0.01
1520277,0.02
2568855,0.01
2175642,0.01
3093147,0.01
7003590,0.02
144156,0.01
7047282,0.01
6763185,0.01
3617458,0.01
5190325,0.01
4797111,0.04
4666043,0.01
1913538,0.01
4797125,0.01
6107937,0.01
2437836,0.01
3355342,0.01
6619228,0.01
3486417,0.01
4965075,0.02
2699889,0.01
3617496,0.01
340697,0.01
6107869,0.02
2437855,0.01
2869740,0.01
5649191,0.01
2568947,0.01
3355381,0.01
733942,0.02
209659,0.01
1520380,0.01
5336551,0.01
2700033,0.01
1127172,0.01
4403976,0.01
3093258,0.01
5845771,0.01
4797196,0.01
7287565,0.01
5190416,0.01
471826,0.02
2831125,0.01
1651485,0.01
1651489,0.01
2437924,0.01
5583654,0.01
6107947,0.01
1760733,0.03
1520439,0.01
5976902,0.01
1127243,0.03
5976908,0.01
3879759,0.01
5190480,0.01
6501203,0.02
3617623,0.01
5976921,0.01
6501215,0.01
4666208,0.02
6763367,0.01
7156584,0.03
7287662,0.02
5845871,0.01
5059450,0.01
5916546,0.01
5845892,0.03
6894477,0.01
865166,0.01
734095,0.01
3486608,0.01
1782674,0.02
1913750,0.01
4404119,0.01
1782681,0.01
253423,0.01
3355548,0.01
2962334,0.01
3224480,0.01
1105393,0.01
3093418,0.01
4010923,0.01
2175916,0.02
2044845,0.01
4273070,0.01
6632370,0.03
5059507,0.01
4666294,0.01
5714873,0.02
1651646,0.01
996171,0.01
3748804,0.01
3617734,0.01
4666315,0.01
3879885,0.02
1389518,0.02
799565,0.01
3988984,0.02
5714901,0.02
3224542,0.01
4142047,0.01
1520464,0.01
996322,0.02
4120059,0.01
6763497,0.01
2700268,0.01
692219,0.01
2044917,0.10
3617786,0.02
1651707,0.01
3879938,0.01
5846024,0.01
2962446,0.01
1127440,0.01
4011030,0.01
5977112,0.01
7156761,0.01
341019,0.01
4928540,0.02
3486749,0.01
7287838,0.01
4535328,0.01
1520673,0.01
4666403,0.01
1651751,0.01
4928552,0.01
2307115,0.01
734263,0.01
1127485,0.02
4928575,0.01
5059648,0.01
341058,0.01
996432,0.01
4404305,0.01
472146,0.01
4404308,0.01
3639481,0.01
6370397,0.01
4273248,0.04
4011105,0.02
2176103,0.01
5605564,0.01
1782890,0.01
4666478,0.02
1520752,0.01
4404338,0.01
2307187,0.01
5452929,0.02
4535428,0.01
734343,0.01
5977224,0.01
4273289,0.01
1651851,0.01
5321871,0.01
2700440,0.01
6108314,0.01
1914016,0.01
4797612,0.01
6632624,0.01
4928691,0.01
4011188,0.03
3093691,0.01
6632636,0.02
5190845,0.01
6064331,0.01
3224772,0.04
4666565,0.01
7134753,0.01
6632657,0.01
4764324,0.01
2831575,0.01
5977305,0.01
3355866,0.01
6501595,0.01
4797661,0.05
6239455,0.01
3618017,0.01
472290,0.01
1629734,0.01
1258726,0.02
5977319,0.01
5715178,0.02
2962673,0.01
5321970,0.01
6239476,0.01
5453045,0.01
6217257,0.01
5059833,0.04
2438394,0.01
6501628,0.02
1914109,0.01
5977346,0.02
2438404,0.01
6501637,0.01
4098263,0.02
3093774,0.01
2045200,0.01
6173571,0.01
4404504,0.01
5584164,0.01
6129885,0.01
472370,0.01
210231,0.01
3093820,0.02
79167,0.01
4535618,0.02
3618119,0.01
2328802,0.01
996687,0.01
3487056,0.01
7157081,0.01
2700635,0.02
6239581,0.01
2874939,0.03
1652069,0.01
79209,0.01
5453162,0.01
2831723,0.01
7309544,0.01
3880307,0.02
6894967,0.01
6370681,0.01
341371,0.01
2438526,0.01
1127811,0.01
2831748,0.03
1783177,0.01
210316,0.01
3618189,0.02
3442925,0.01
996755,0.01
603542,0.04
5270615,0.01
5846427,0.02
5453216,0.01
1258913,0.04
4797858,0.01
603559,0.01
4928412,0.01
3618223,0.01
1783218,0.01
2962867,0.01
7288250,0.01
2045373,0.05
3074876,0.01
6151755,0.01
3487172,0.02
5846471,0.02
865744,0.02
3880402,0.01
5584341,0.01
3356123,0.05
3726928,0.01
6501859,0.01
5060070,0.01
2984188,0.01
3356138,0.01
3618289,0.01
4797949,0.01
7157249,0.02
5453315,0.01
865797,0.01
6370827,0.01
5060110,0.01
4797967,0.01
1520558,0.01
7157270,0.01
7157273,0.10
6764058,0.01
4011548,0.03
1783326,0.01
5060127,0.01
2176544,0.03
5191207,0.04
1127980,0.02
6633008,0.01
7156659,0.04
2045493,0.01
1127992,0.02
5060157,0.02
3225150,0.01
5453377,0.01
3618372,0.01
3749447,0.01
4731831,0.01
1128014,0.03
2307663,0.01
4404816,0.01
2307669,0.01
2164444,0.01
4798043,0.02
2963036,0.01
2176606,0.02
5846624,0.02
6501985,0.01
5715554,0.01
2176616,0.01
6898588,0.01
734829,0.01
5846640,0.01
4535921,0.01
1652342,0.01
4667001,0.02
1914491,0.01
4819221,0.01
5768178,0.01
2438787,0.01
4535941,0.01
6370950,0.03
5299820,0.01
6633099,0.03
79501,0.01
2176654,0.01
3749526,0.01
107396,0.01
341665,0.01
2045611,0.01
6239924,0.01
4535991,0.01
2176696,0.02
734910,0.01
4741515,0.03
2307779,0.01
603845,0.02
997064,0.02
4524762,0.01
4142798,0.02
4667089,0.01
5977813,0.05
866006,0.02
2307807,0.01
4011744,0.01
5846755,0.01
4142822,0.01
5453548,0.02
1783533,0.01
4798190,0.01
1783535,0.01
4929266,0.03
5191411,0.01
3749623,0.01
3225338,0.01
4404991,0.01
1259271,0.01
487113,0.01
997131,0.01
6240014,0.01
734998,0.01
3880731,0.01
997162,0.01
735021,0.04
3487537,0.01
3113286,0.01
5060406,0.01
5191481,0.01
7288635,0.01
4011839,0.01
6502211,0.02
2045770,0.01
5321698,0.02
5584720,0.01
3487570,0.01
6501347,0.02
472916,0.02
2739208,0.01
603994,0.01
5191520,0.01
5322598,0.01
5453672,0.01
341872,0.01
604019,0.01
5453686,0.01
2962409,0.01
3356538,0.01
4142973,0.03
4798335,0.01
1783680,0.01
7288712,0.01
2963337,0.01
4142992,0.01
6633361,0.03
4798354,0.01
2832275,0.01
1390486,0.01
1259422,0.01
1149253,0.01
2372592,0.07
5453733,0.01
1498781,0.01
997301,0.01
2896334,0.01
210875,0.01
5322688,0.02
7288770,0.01
5074230,0.03
2439111,0.01
1259465,0.02
3094476,0.02
1652687,0.01
2176977,0.01
2701268,0.04
210905,0.01
5191642,0.01
6042618,0.02
1652702,0.01
866273,0.01
4251302,0.02
5060586,0.01
2177004,0.01
5060591,0.01
604145,0.01
7157753,0.02
6895615,0.05
6371329,0.02
6895619,0.01
3880966,0.02
1259529,0.01
1521675,0.01
4012045,0.02
2963476,0.01
1128470,0.01
866330,0.02
5978140,0.01
4012061,0.01
6719835,0.01
3225638,0.02
473133,0.01
5584950,0.02
5758644,0.01
2570298,0.03
5847099,0.02
1521724,0.06
1783881,0.01
2308170,0.04
211021,0.01
997457,0.02
2046034,0.02
3618901,0.01
5200806,0.01
1783901,0.01
6523237,0.02
1783908,0.01
473197,0.01
79984,0.01
2701428,0.01
473207,0.01
2832510,0.01
3618950,0.01
6240394,0.01
1760963,0.01
5585044,0.01
3487895,0.01
5716120,0.01
342169,0.02
1652891,0.02
5322908,0.02
2177181,0.02
4536482,0.01
5585061,0.01
2978261,0.01
473256,0.01
3879964,0.02
2701484,0.01
4143282,0.01
2570419,0.02
866484,0.03
1390780,0.01
1259711,0.07
80066,0.01
604356,0.01
5716166,0.01
6304801,0.02
1784010,0.01
866508,0.02
1259728,0.01
7026905,0.05
1390812,0.01
1915101,0.01
4405471,0.01
1259746,0.01
3225830,0.01
5824209,0.01
2570472,0.01
805739,0.02
4929778,0.01
2832627,0.01
3750140,0.01
5585149,0.01
3137237,0.02
2701568,0.01
6633737,0.01
2197890,0.01
6502676,0.01
5454104,0.01
3225883,0.01
7204564,0.01
1784098,0.01
342309,0.01
2634801,0.02
3356969,0.01
6764844,0.01
604463,0.01
2547185,0.01
4667702,0.01
2525577,0.01
1390917,0.01
6502729,0.02
5847376,0.01
6313767,0.01
5978452,0.01
342357,0.01
2308441,0.01
3881311,0.02
1280400,0.02
6371685,0.01
2832745,0.01
6502762,0.01
3488113,0.01
866675,0.01
1128820,0.01
2832758,0.02
2308476,0.01
3881344,0.02
5060995,0.01
2308485,0.01
3750281,0.01
4667786,0.01
2701708,0.01
4666434,0.01
3488144,0.01
1324099,0.01
2439572,0.01
604567,0.01
1717316,0.01
2046363,0.02
1128861,0.01
3814470,0.03
7289254,0.01
3357096,0.02
2570666,0.01
6371756,0.01
6502833,0.01
6371768,0.02
5192138,0.01
5061069,0.01
342481,0.01
4667868,0.02
2570718,0.01
6633955,0.01
2308584,0.01
5847530,0.02
211439,0.01
1653239,0.01
7158264,0.01
5190740,0.01
3351592,0.01
6371843,0.01
342533,0.01
6502921,0.01
2046474,0.01
4011095,0.02
1391120,0.02
3683416,0.01
5585428,0.02
2439702,0.12
4799001,0.01
1784356,0.01
2964006,0.01
2177576,0.01
6896171,0.01
2307165,0.01
1129011,0.03
604725,0.01
6896187,0.01
4274752,0.01
734305,0.01
3226185,0.01
2570830,0.01
6946631,0.01
6109779,0.01
6240857,0.01
211552,0.02
6634081,0.02
4668002,0.01
2570853,0.01
3619431,0.06
1653353,0.01
5847658,0.03
3661586,0.05
2177646,0.01
1391220,0.02
735865,0.02
2093286,0.01
473731,0.01
473735,0.01
4012681,0.01
1915532,0.02
5192339,0.02
2176110,0.02
6109849,0.04
3095195,0.02
4536992,0.03
211617,0.01
7027367,0.01
2046635,0.01
3357357,0.01
5061298,0.01
1784504,0.01
5061311,0.01
5585600,0.04
4274885,0.01
6503114,0.01
1391314,0.03
5081550,0.01
1653463,0.02
4799197,0.02
3750623,0.01
5716704,0.01
2570979,0.01
3357416,0.02
1522410,0.01
1522412,0.01
2329042,0.01
3357424,0.01
1653489,0.02
4406002,0.02
1260275,0.01
2702071,0.01
5454585,0.01
1653503,0.01
4600960,0.01
1391363,0.01
604936,0.02
1653516,0.01
1915662,0.02
3357474,0.01
1242210,0.02
4841265,0.01
2833193,0.01
2439981,0.01
3749000,0.01
5585721,0.01
6372154,0.03
4275003,0.01
5716798,0.02
1784639,0.02
4930372,0.01
5061447,0.01
6151991,0.01
473934,0.02
5454677,0.01
3357526,0.01
2440024,0.02
2177886,0.01
5323615,0.03
4012904,0.01
6110061,0.01
998255,0.01
3226483,0.01
3750772,0.02
5409258,0.01
1653632,0.01
4406148,0.02
1391493,0.01
3881866,0.01
1522572,0.02
6414146,0.01
605073,0.01
6110098,0.01
3488660,0.01
2177944,0.01
5979038,0.01
4012960,0.02
2702241,0.01
3619746,0.01
7158691,0.01
2046890,0.01
2177963,0.03
6503344,0.01
5454769,0.01
605108,0.01
3226555,0.01
478424,0.01
4406207,0.01
1522625,0.01
7158727,0.01
4275145,0.01
4013007,0.01
2178005,0.01
2046944,0.02
4930531,0.01
2046948,0.01
2571239,0.01
2964456,0.02
2178027,0.01
2178031,0.01
7027697,0.01
1260534,0.01
6372343,0.02
1129465,0.03
736256,0.01
3804191,0.02
4406281,0.03
211981,0.01
4863149,0.01
2964500,0.01
4537371,0.01
2309150,0.02
5030622,0.01
5717025,0.01
212005,0.01
2047019,0.01
2241714,0.02
4185949,0.01
5979184,0.01
5717042,0.02
7289910,0.01
1653818,0.01
4537405,0.01
1260606,0.01
474177,0.01
4406341,0.01
2394636,0.01
4601015,0.07
1260627,0.02
3226709,0.01
4537432,0.01
2833499,0.01
3095644,0.01
5979229,0.01
736351,0.02
736359,0.01
2309224,0.01
1784949,0.01
297492,0.01
3357821,0.01
3751038,0.01
998531,0.01
2702472,0.01
5454987,0.01
7158928,0.02
3159235,0.04
3751060,0.01
6447767,0.02
3751062,0.01
2833560,0.01
5323930,0.01
4668571,0.02
4799648,0.01
1433456,0.03
5848233,0.01
6241450,0.02
5192881,0.09
5061818,0.01
7027902,0.01
867523,0.01
1916100,0.01
3620039,0.03
7247804,0.01
4275405,0.01
2309326,0.01
4821131,0.01
6241497,0.01
6241502,0.02
2571488,0.02
4275430,0.02
734417,0.01
5605927,0.01
998637,0.03
4144368,0.01
3357943,0.01
2702586,0.07
4930816,0.02
6503683,0.02
5061892,0.01
1062103,0.02
1927900,0.01
1129745,0.01
1260819,0.02
1391896,0.01
1892228,0.01
6110491,0.01
1129756,0.01
603354,0.01
6110494,0.01
1654049,0.01
3224795,0.01
5979433,0.01
81198,0.02
6241584,0.03
474424,0.02
2964793,0.01
7156962,0.01
7159118,0.01
3095889,0.01
5193048,0.01
6372702,0.01
3749093,0.01
605536,0.01
1916261,0.01
867686,0.06
3095915,0.01
4799852,0.01
867693,0.02
4360765,0.01
2833776,0.01
5324149,0.03
2571638,0.02
4668792,0.01
7266196,0.02
3489146,0.01
6326847,0.01
4227562,0.01
5717388,0.02
2833806,0.02
4668817,0.01
4885059,0.01
1654170,0.01
3620255,0.01
4930980,0.01
3095977,0.02
3227051,0.01
4275629,0.01
2571695,0.01
6897077,0.01
3620285,0.01
3358142,0.01
5586368,0.04
5193153,0.01
7309899,0.01
3620294,0.02
2309579,0.01
6503888,0.01
1477198,0.05
3227099,0.01
4797690,0.01
4537823,0.01
2178530,0.01
4406759,0.01
2309614,0.01
6110703,0.02
4144626,0.02
2047475,0.01
2215522,0.01
2047479,0.01
2964985,0.01
2309628,0.02
605693,0.01
867838,0.01
5541287,0.01
81414,0.01
6241800,0.01
2263639,0.01
1523223,0.01
2833944,0.02
7028254,0.01
1916447,0.06
7290403,0.01
537862,0.02
4800040,0.01
4406825,0.01
6503984,0.01
2965043,0.01
343608,0.01
1523257,0.01
6110780,0.01
343613,0.01
605764,0.01
4406854,0.01
4931155,0.49
81493,0.02
6758991,0.01
3489373,0.02
6241886,0.02
1875093,0.01
4931171,0.01
6110820,0.01
5324389,0.02
5324391,0.04
3358312,0.01
4537972,0.01
6504053,0.03
1785464,0.01
6241914,0.01
4800129,0.06
4406915,0.02
5062282,0.01
3882637,0.04
343696,0.02
5062291,0.01
3882645,0.01
2965147,0.02
4931229,0.01
2965152,0.01
4800161,0.01
3358370,0.01
5848739,0.01
2965160,0.02
6766249,0.01
4601117,0.01
3882672,0.01
212662,0.03
1523383,0.02
6897338,0.09
6504125,0.01
1130175,0.02
7325646,0.01
3358406,0.10
5717709,0.02
4931281,0.02
2834133,0.01
1785564,0.01
2722427,0.01
3096296,0.01
3882730,0.01
6373099,0.01
5324525,0.03
7290606,0.02
4800239,0.01
7290611,0.02
7159540,0.01
6897413,0.01
81671,0.01
3620616,0.02
188375,0.01
6872475,0.01
3620638,0.01
6635295,0.01
450523,0.01
2416604,0.01
5062444,0.01
4144945,0.01
1523513,0.01
212794,0.01
4669244,0.01
5455678,0.02
3227466,0.01
3227469,0.01
474958,0.01
5343886,0.02
4144982,0.10
6242138,0.01
5324636,0.01
4669277,0.01
5586782,0.03
5717858,0.01
7159652,0.02
5980007,0.01
6239548,0.01
4669290,0.01
574475,0.01
1392499,0.01
5848948,0.04
5848951,0.01
7028607,0.01
5324676,0.01
2441093,0.01
4538246,0.01
3358599,0.01
606092,0.02
4276109,0.01
7290770,0.01
1654675,0.02
5324692,0.02
2310037,0.01
5147289,0.01
2852756,0.01
7159707,0.01
5671578,0.01
4537461,0.03
7239491,0.01
5848993,0.01
3358627,0.01
7028645,0.02
3227560,0.01
4800425,0.02
3358636,0.11
6242223,0.01
6504372,0.01
737205,0.01
999350,0.01
1523639,0.01
1654712,0.03
4145083,0.01
475068,0.01
3620798,0.03
6152181,0.01
4688544,0.01
5980098,0.01
3227587,0.04
2635084,0.01
1130449,0.01
5849047,0.03
2703326,0.01
6635488,0.01
3028304,0.01
4145122,0.01
1261540,0.01
5455847,0.02
1392616,0.01
999403,0.01
1523693,0.04
7159791,0.05
3489779,0.01
5455864,0.01
7069695,0.01
2394485,0.06
5062667,0.02
213005,0.01
5586964,0.02
3883035,0.01
3751965,0.06
2441246,0.01
2441248,0.01
2310177,0.03
6933587,0.01
475174,0.01
2179112,0.02
3096617,0.01
5365767,0.01
2179125,0.12
2179128,0.01
5193794,0.01
7159882,0.01
4145232,0.01
5455957,0.01
1523809,0.01
4688571,0.04
3489896,0.02
6111337,0.02
450578,0.02
344177,0.01
2048117,0.01
2179192,0.01
4972564,0.02
2310268,0.01
3752064,0.01
1130625,0.02
5062787,0.02
3096710,0.01
7291016,0.01
3358858,0.01
5587083,0.01
2965644,0.01
6373520,0.02
355816,0.01
5718166,0.01
737432,0.02
213145,0.01
2703516,0.02
6504607,0.01
2965667,0.01
6111396,0.01
6766760,0.01
606379,0.02
6038865,0.01
2965692,0.02
344255,0.01
1673932,0.06
3096781,0.01
5540557,0.03
6635729,0.01
999634,0.01
2048211,0.01
4014303,0.01
6239611,0.03
6635750,0.02
6242538,0.01
6635759,0.01
1786102,0.01
6635767,0.02
756436,0.01
2572541,0.01
3358981,0.02
606472,0.01
6458071,0.01
2048270,0.01
3752208,0.04
4145428,0.03
213271,0.01
1392920,0.01
1786137,0.01
4407584,0.03
4145447,0.03
1130792,0.01
4800810,0.01
6373677,0.01
1261870,0.01
7160114,0.01
344372,0.01
4931893,0.02
2310454,0.01
1261882,0.01
1917244,0.01
3096899,0.02
2179397,0.01
1130822,0.07
2965831,0.01
6195939,0.01
2310484,0.01
6043023,0.01
1786212,0.01
475497,0.03
6242667,0.01
2441580,0.01
999789,0.02
2572656,0.01
5063026,0.01
1261942,0.01
3228025,0.01
6373760,0.01
3096961,0.02
5587330,0.03
4276611,0.01
475526,0.02
1655176,0.01
6242706,0.01
2179478,0.02
4800919,0.01
1524127,0.01
5587362,0.02
2703785,0.01
1655211,0.01
7160236,0.02
737716,0.02
5456317,0.01
7291334,0.01
4669899,0.01
5798826,0.01
2965968,0.01
999893,0.02
344541,0.02
6504926,0.03
4932066,0.03
1393123,0.01
2965988,0.02
3490277,0.01
5718502,0.02
868845,0.01
2703856,0.02
5584297,0.04
999931,0.01
4014590,0.01
3752447,0.01
344576,0.01
5849601,0.01
6898178,0.01
2310660,0.01
2834951,0.01
5718538,0.02
1262091,0.01
2441750,0.03
475690,0.03
2048557,0.01
1131055,0.01
2285662,0.01
101129,0.01
2703928,0.01
2179643,0.06
1524286,0.01
1393218,0.03
606794,0.01
5980747,0.01
6898263,0.01
3490397,0.01
5063262,0.01
3490402,0.01
6373988,0.01
1131110,0.01
6174141,0.01
5194353,0.01
475763,0.01
3228283,0.01
606844,0.01
4407935,0.01
1000065,0.01
606852,0.01
7160454,0.01
7029385,0.01
2791678,0.01
7248225,0.01
1000086,0.01
3749316,0.01
4407962,0.01
5244539,0.01
3883687,0.01
6111913,0.01
3490475,0.04
6242989,0.02
3228334,0.02
5194415,0.01
3359411,0.01
6261534,0.01
406985,0.01
4932280,0.02
5849785,0.03
1917628,0.01
4145855,0.02
1608480,0.03
737988,0.01
5194438,0.05
737995,0.01
475855,0.01
82645,0.02
5456599,0.01
5587678,0.01
4801249,0.03
6898408,0.01
6785831,0.05
2441972,0.02
82679,0.01
1524474,0.01
2310909,0.01
5849854,0.01
2704129,0.01
3359491,0.01
2573064,0.08
344842,0.01
3883788,0.01
2573075,0.01
213781,0.03
6374169,0.01
1674032,0.01
5456674,0.01
4539171,0.01
4014885,0.01
4885297,0.01
6505257,0.01
2722610,0.02
2294128,0.01
3621682,0.01
4014902,0.01
1131321,0.01
6401142,0.04
7160638,0.02
3752767,0.01
4145991,0.02
7029578,0.01
6898513,0.01
4408146,0.01
1262422,0.01
1131353,0.01
3621725,0.01
2966372,0.01
5456746,0.01
4932464,0.01
1655674,0.01
5849979,0.01
4801419,0.02
82829,0.14
5587862,0.03
5365913,0.01
3752857,0.07
6374300,0.02
6243231,0.01
5456802,0.01
3137691,0.01
476069,0.01
7029679,0.01
1393588,0.05
3883959,0.03
7029690,0.01
2966460,0.01
7160765,0.02
82878,0.01
72592,0.01
7029703,0.01
2048976,0.01
5718993,0.01
3621843,0.01
869337,0.01
1655770,0.02
325735,0.01
2573288,0.01
2442229,0.01
1000439,0.01
5719036,0.01
2311166,0.02
6505471,0.01
4932608,0.02
5456897,0.01
1917959,0.01
4819799,0.01
1905693,0.01
1018712,0.01
3752979,0.02
3228694,0.01
6767639,0.01
4539419,0.02
1131550,0.01
7029791,0.01
3359784,0.01
6505513,0.02
3359789,0.04
1131574,0.01
2704448,0.01
4539472,0.01
5981268,0.02
3640164,0.01
5719131,0.02
607324,0.02
4408414,0.01
1393762,0.02
1131619,0.07
6851430,0.01
4670567,0.01
2810044,0.01
3228783,0.01
1786998,0.02
83063,0.01
4448447,0.01
5719164,0.01
6767747,0.04
6243461,0.01
2966662,0.01
4539527,0.01
2311311,0.01
6916974,0.02
476314,0.03
5063839,0.01
2704550,0.02
6636713,0.01
3097771,0.02
7161009,0.01
1901334,0.01
4932787,0.01
5457077,0.02
5063862,0.01
345272,0.01
5063865,0.02
2573501,0.01
6505664,0.01
2049221,0.01
4801736,0.01
5850314,0.01
4277453,0.01
869584,0.02
5326035,0.02
5194976,0.02
1656035,0.04
3622118,0.01
319697,0.01
1586727,0.01
869613,0.01
2442478,0.01
6636787,0.02
6112503,0.01
738552,0.04
2966782,0.01
2311425,0.01
5981449,0.01
5588236,0.01
6374671,0.01
6636817,0.02
1000722,0.01
2919299,0.02
7030038,0.01
5169369,0.01
5063960,0.02
1525017,0.01
6505761,0.01
6480092,0.01
2180408,0.01
3465439,0.01
738622,0.01
5850437,0.02
5131084,0.01
5457227,0.01
2966863,0.01
1525077,0.01
4670806,0.01
5457241,0.01
5981530,0.01
2001807,0.03
6505822,0.01
4146527,0.04
5719404,0.01
4801901,0.01
1525102,0.03
2704755,0.01
6243703,0.01
4670844,0.01
2311553,0.01
5326212,0.04
2966920,0.01
7292307,0.01
5719447,0.01
6768025,0.01
3858671,0.01
3753372,0.01
869791,0.01
5457313,0.01
3622306,0.01
6243751,0.02
5195177,0.03
476586,0.01
5064110,0.01
476594,0.01
1000890,0.01
7292351,0.03
6374848,0.01
4688800,0.03
2180552,0.01
4277713,0.01
7161298,0.02
4015572,0.01
4535886,0.01
2704857,0.04
869854,0.01
6899168,0.02
7151862,0.01
5588450,0.01
5628155,0.01
3491304,0.01
4015595,0.02
214508,0.01
1787377,0.01
4015602,0.01
4408820,0.03
5981687,0.01
4802044,0.02
2049535,0.01
6899206,0.08
5326345,0.01
5064205,0.01
2442776,0.01
4671002,0.02
738849,0.01
5457442,0.02
5719587,0.01
6637092,0.01
1504175,0.02
1263144,0.01
3225180,0.02
2573873,0.01
3884598,0.05
3491389,0.01
1783392,0.01
5457477,0.01
4015686,0.01
2049607,0.01
214608,0.01
1848931,0.01
3884631,0.01
373766,0.01
