mid,x1
4500,29.00
4501,10.00
4502,25.00
4503,6.00
4504,7.00
4505,11.00
4506,12.00
4507,4.00
4508,10.00
4509,61.00
4510,21.00
4511,99.00
4512,30.00
4513,1.00
4514,17.00
4515,612.00
4517,151.00
4518,34.00
4519,17.00
4520,10.00
4521,5.00
4522,19.00
4523,39.00
4524,1.00
4525,7.00
4526,11.00
4527,2.00
4528,72.00
4529,16.00
4530,54.00
4531,15.00
4532,4.00
4533,40.00
4534,2.00
4535,7.00
4536,55.00
4537,3.00
4538,36.00
4539,18.00
4540,3.00
4541,7.00
4542,46.00
4543,160.00
4544,27.00
4545,17.00
4546,68.00
4547,6.00
4548,6.00
4550,18.00
4551,11.00
4552,4.00
4553,12.00
4554,13.00
4556,18.00
4557,4.00
4558,22.00
4559,6.00
4560,6.00
4561,20.00
4562,9.00
4564,9.00
4565,3.00
4566,4.00
4567,31.00
4568,17.00
4569,50.00
4570,76.00
4571,36.00
4572,143.00
4573,1.00
4574,54.00
4575,31.00
4576,64.00
4577,201.00
4578,10.00
4579,1974.00
4580,22.00
4581,23.00
4582,1277.00
4583,126.00
4584,311.00
4585,12.00
4586,17.00
4587,10.00
4588,26.00
4589,1.00
4591,2.00
4592,9.00
4593,3.00
4594,1.00
4595,30.00
4596,2.00
4597,219.00
4598,14.00
4599,49.00
4600,68.00
4601,8.00
4602,10.00
4604,6.00
4605,2.00
4606,183.00
4607,22.00
4608,3.00
4609,14.00
4610,4.00
4611,42.00
4613,13.00
4614,2.00
4615,22.00
4616,1.00
4617,58.00
4618,3.00
4620,5.00
4621,9.00
4622,30.00
4623,21.00
4624,5.00
4625,10.00
4626,3.00
4627,16.00
4628,8.00
4629,11.00
4630,3.00
4631,12.00
4632,7.00
4633,2.00
4634,28.00
4635,35.00
4636,89.00
4637,9.00
4638,41.00
4639,19.00
4640,23.00
4641,1.00
4642,3.00
4643,33.00
4644,25.00
4645,20.00
4646,8.00
4647,11.00
4649,80.00
4650,14.00
4651,7.00
4652,41.00
4653,4.00
4654,102.00
4655,6.00
4656,4.00
4658,4.00
4659,5.00
4660,132.00
4661,505.00
4662,3.00
4663,1224.00
4664,48.00
4665,35.00
4666,754.00
4668,7.00
4670,3.00
4671,1.00
4672,2.00
4673,67.00
4674,9.00
4675,194.00
4676,33.00
4677,32.00
4678,41.00
4679,29.00
4680,4.00
4681,11.00
4682,3.00
4684,6.00
4686,1.00
4687,199.00
4688,13.00
4689,36.00
4690,24.00
4691,69.00
4692,18.00
4693,3.00
4694,37.00
4695,4.00
4696,53.00
4697,14.00
4698,4.00
4699,4.00
4700,48.00
4702,16.00
4704,10.00
4705,32.00
4706,22.00
4707,6.00
4708,2.00
4709,5.00
4710,27.00
4711,23.00
4712,2.00
4713,12.00
4714,7.00
4715,7.00
4716,1.00
4717,10.00
4718,3.00
4719,2.00
4720,437.00
4722,2.00
4723,17.00
4724,12.00
4725,3.00
4726,5.00
4727,2.00
4728,69.00
4729,13.00
4730,13.00
4731,6.00
4732,18.00
4733,7.00
4734,20.00
4735,4.00
4736,23.00
4737,8.00
4738,2.00
4739,28.00
4740,61.00
4742,65.00
4743,4.00
4744,5.00
4745,8.00
4746,11.00
4747,25.00
4748,193.00
4749,45.00
4750,42.00
4751,9.00
4752,13.00
4753,96.00
4755,6.00
4756,6.00
4757,2.00
4758,78.00
4759,38.00
4760,40.00
4761,24.00
4763,2.00
4764,6.00
4765,102.00
4766,136.00
4768,61.00
4769,16.00
4770,3.00
4771,677.00
4772,2.00
4773,17.00
4774,14.00
4775,9.00
4776,15.00
4777,17.00
4778,1.00
4779,13.00
4780,9.00
4781,3.00
4782,44.00
4783,2.00
4784,22.00
4785,37.00
4786,12.00
4787,88.00
4788,4.00
4789,59.00
4790,6.00
4791,72.00
4792,33.00
4793,22.00
4794,11.00
4795,9.00
4796,19.00
4797,2.00
4798,3.00
4799,27.00
4800,8.00
4801,21.00
4802,5.00
4803,7.00
4804,17.00
4805,234.00
4806,7.00
4807,190.00
4808,735.00
4809,12.00
4810,7.00
4811,4.00
4812,3.00
4813,7.00
4814,6.00
4815,3.00
4816,6.00
4817,14.00
4818,10.00
4819,11.00
4820,6.00
4821,130.00
4822,1.00
4823,15.00
4825,20.00
4826,4.00
4827,31.00
4828,18.00
4829,12.00
4830,67.00
4831,12.00
4832,33.00
4833,581.00
4835,2.00
4836,9.00
4837,6.00
4838,5.00
4839,101.00
4840,9.00
4841,12.00
4842,10.00
4843,8.00
4844,2.00
4845,1.00
4846,1.00
4847,3.00
4848,10.00
4849,6.00
4850,17.00
4851,9.00
4852,43.00
4853,54.00
4854,19.00
4855,11.00
4856,83.00
4857,21.00
4858,7.00
4859,36.00
4861,28.00
4862,56.00
4863,8.00
4864,2.00
4866,20.00
4867,9.00
4868,12.00
4869,55.00
4870,6.00
4871,7.00
4872,27.00
4873,18.00
4874,313.00
4875,5.00
4876,11.00
4877,4.00
4878,7.00
4879,9.00
4880,1.00
4881,3.00
4882,43.00
4883,1123.00
4884,3.00
4885,326.00
4886,13.00
4887,8.00
4888,26.00
4889,10.00
4890,7.00
4891,3.00
4892,11.00
4894,39.00
4895,5.00
4896,9.00
4897,22.00
4898,10.00
4899,8.00
4900,13.00
4901,13.00
4902,25.00
4903,18.00
4904,39.00
4905,13.00
4906,282.00
4907,16.00
4908,112.00
4909,54.00
4910,75.00
4911,7.00
4912,211.00
4913,4.00
4915,8.00
4916,5.00
4917,3.00
4918,4.00
4919,32.00
4920,5.00
4921,50.00
4922,1.00
4923,2.00
4924,36.00
4925,4.00
4926,149.00
4927,14.00
4928,12.00
4929,27.00
4930,37.00
4931,25.00
4932,53.00
4933,30.00
4934,11.00
4935,3.00
4936,45.00
4937,38.00
4938,7.00
4939,10.00
4941,19.00
4942,338.00
4943,5.00
4944,16.00
4945,70.00
4946,5.00
4947,13.00
4948,4.00
4950,42.00
4951,111.00
4952,12.00
4953,95.00
4954,9.00
4955,3.00
4956,3.00
4957,10.00
4958,16.00
4960,7.00
4961,11.00
4962,30.00
4963,4.00
4964,42.00
4965,27.00
4966,14.00
4967,2.00
4968,61.00
4969,24.00
4971,6.00
4972,48.00
4973,56.00
4974,25.00
4975,29.00
4976,23.00
4978,5.00
4980,3.00
4981,54.00
4982,3.00
4983,26.00
4984,10.00
4985,5.00
4986,31.00
4988,1.00
4989,71.00
4990,9.00
4991,1.00
4992,42.00
4993,13.00
4994,7.00
4995,2.00
4996,38.00
4997,10.00
4998,28.00
5000,6.00
5001,18.00
5002,22.00
5003,262.00
5004,12.00
5005,1.00
5006,470.00
5007,9.00
5008,11.00
5009,11.00
5010,154.00
5011,7.00
5012,11.00
5013,61.00
5014,4.00
5015,33.00
5016,4.00
5017,3.00
5018,52.00
5019,23.00
5020,7.00
5021,5.00
5022,17.00
5023,3.00
5024,9.00
5025,26.00
5026,14.00
5027,60.00
5028,25.00
5029,92.00
5030,38.00
5031,6.00
5032,94.00
5033,89.00
5035,4.00
5036,261.00
5038,69.00
5039,377.00
5040,39.00
5041,217.00
5042,13.00
5043,16.00
5044,20.00
5045,240.00
5046,9.00
5047,2.00
5050,16.00
5051,17.00
5052,5.00
5053,76.00
5054,5.00
5055,6.00
5056,5.00
5057,4.00
5058,7.00
5059,3.00
5061,4.00
5064,15.00
5065,2.00
5066,40.00
5067,1.00
5068,2.00
5069,4.00
5070,80.00
5071,21.00
5072,8.00
5073,2.00
5074,413.00
5075,38.00
5076,10.00
5077,33.00
5078,33.00
5079,9.00
5080,16.00
5081,14.00
5082,29.00
5083,31.00
5084,449.00
5085,37.00
5086,41.00
5088,4.00
5089,92.00
5090,1.00
5091,71.00
5092,14.00
5093,7.00
5094,3.00
5095,7.00
5096,17.00
5097,41.00
5098,13.00
5099,1.00
5100,2.00
5101,18.00
5102,6.00
5103,11.00
5104,2.00
5106,165.00
5107,49.00
5108,10.00
5109,9.00
5110,8.00
5111,63.00
5112,8.00
5113,235.00
5114,3.00
5115,5.00
5116,156.00
5117,4.00
5118,3.00
5119,26.00
5120,300.00
5122,43.00
5123,40.00
5124,178.00
5125,3.00
5126,1.00
5127,244.00
5128,15.00
5129,6.00
5130,1.00
5131,1.00
5132,54.00
5133,18.00
5134,1.00
5135,64.00
5136,41.00
5137,13.00
5138,884.00
5139,39.00
5140,131.00
5141,34.00
5142,8.00
5143,32.00
5144,1.00
5145,3.00
5146,18.00
5147,39.00
5148,7.00
5149,21.00
5150,35.00
5151,7.00
5152,978.00
5153,5.00
5155,106.00
5156,7.00
5157,33.00
5158,45.00
5159,11.00
5160,35.00
5161,9.00
5162,9.00
5163,23.00
5164,7.00
5165,2.00
5166,3.00
5167,11.00
5168,4.00
5169,9.00
5170,2.00
5171,1.00
5172,20.00
5173,11.00
5175,2.00
5176,5.00
5177,5.00
5178,4.00
5179,211.00
5180,38.00
5181,32.00
5182,20.00
5183,71.00
5184,4.00
5185,4.00
5186,1.00
5187,8.00
5188,27.00
5189,15.00
5190,7.00
5191,6.00
5192,18.00
5194,3.00
5195,50.00
5196,6.00
5197,20.00
5198,13.00
5199,272.00
5200,4.00
5201,5.00
5202,40.00
5203,2.00
5204,14.00
5205,17.00
5206,16.00
5207,72.00
5208,7.00
5209,4.00
5210,14.00
5211,67.00
5212,90.00
5213,50.00
5214,29.00
5215,3.00
5216,16.00
5217,7.00
5218,5.00
5220,7.00
5221,10.00
5222,1.00
5223,33.00
5224,2.00
5225,29.00
5226,7.00
5227,3.00
5228,4.00
5229,6.00
5230,9.00
5231,9.00
5232,22.00
5233,52.00
5234,6.00
5235,22.00
5236,66.00
5237,171.00
5239,5.00
5240,3.00
5242,3.00
5243,79.00
5244,5.00
5245,7.00
5246,50.00
5248,3.00
5249,2.00
5250,14.00
5251,14.00
5252,16.00
5253,9.00
5254,9.00
5255,9.00
5256,448.00
5257,71.00
5258,2.00
5259,82.00
5260,8.00
5261,76.00
5262,10.00
5263,4.00
5264,18.00
5265,60.00
5266,3.00
5267,7.00
5268,28.00
5269,34.00
5270,204.00
5271,3.00
5272,7.00
5274,23.00
5275,13.00
5276,21.00
5277,8.00
5278,8.00
5279,7.00
5280,5.00
5281,86.00
5282,3.00
5283,9.00
5284,1.00
5285,39.00
5286,15.00
5287,12.00
5288,24.00
5289,25.00
5290,24.00
5291,4.00
5292,7.00
5293,3.00
5294,90.00
5295,4.00
5296,6.00
5297,23.00
5298,4.00
5299,31.00
5300,3.00
5301,60.00
5302,6.00
5304,5.00
5305,8.00
5307,1.00
5308,11.00
5309,7.00
5310,57.00
5311,4.00
5312,14.00
5313,40.00
5314,29.00
5316,8.00
5317,6.00
5318,2.00
5319,1.00
5320,3.00
5321,2.00
5323,10.00
5324,11.00
5327,46.00
5328,6.00
5329,30.00
5330,30.00
5331,27.00
5332,57.00
5333,3.00
5334,32.00
5335,10.00
5336,44.00
5337,190.00
5338,56.00
5340,3.00
5341,27562.00
5342,1.00
5343,32.00
5344,8.00
5345,22.00
5346,3.00
5347,29.00
5348,4.00
5349,28.00
5350,23.00
5351,20.00
5352,2.00
5353,31.00
5354,2.00
5355,8.00
5356,89.00
5357,15.00
5358,8.00
5359,4.00
5360,34.00
5362,101.00
5363,104.00
5364,38.00
5365,11.00
5367,6.00
5368,14.00
5370,10.00
5371,53.00
5372,7.00
5374,11.00
5375,15.00
5376,97.00
5377,10.00
5378,5.00
5380,8.00
5381,11.00
5382,30.00
5383,23.00
5384,13.00
5385,29.00
5386,6.00
5387,61.00
5388,3.00
5389,3.00
5390,17.00
5391,12.00
5392,11.00
5393,28.00
5394,26.00
5395,8.00
5396,41.00
5397,6.00
5398,11.00
5399,7.00
5400,2.00
5401,7.00
5402,3.00
5403,41.00
5404,3.00
5405,12.00
5406,6.00
5407,78.00
5408,160.00
5409,6.00
5412,2.00
5413,272.00
5414,170.00
5415,52.00
5416,3.00
5417,1.00
5418,11.00
5419,16.00
5420,29.00
5421,10.00
5422,8.00
5423,182.00
5424,1.00
5425,85.00
5426,5.00
5427,8.00
5428,11.00
5429,106.00
5430,11.00
5431,22.00
5432,2.00
5433,28.00
5434,19.00
5435,3.00
5436,3.00
5437,7.00
5438,4.00
5439,2.00
5440,8.00
5441,87.00
5443,13.00
5444,2.00
5445,13.00
5446,3.00
5447,2.00
5448,14.00
5449,5.00
5450,9.00
5451,15.00
5453,9.00
5454,11.00
5455,7.00
5456,3.00
5457,3.00
5458,10.00
5459,30.00
5460,10.00
5461,5.00
5462,2.00
5463,30.00
5464,2.00
5465,12.00
5466,2.00
5467,7.00
5469,14.00
5470,89.00
5471,11.00
5472,193.00
5473,4.00
5474,22.00
5475,3.00
5476,7.00
5477,27.00
5478,12.00
5479,21.00
5480,8.00
5481,130.00
5482,2.00
5483,20.00
5485,3.00
5486,2.00
5487,5.00
5488,15.00
5489,4.00
5490,64.00
5492,16.00
5493,5.00
5494,8.00
5495,10.00
5496,18.00
5497,1.00
5498,13.00
5499,15.00
5500,21.00
5501,9.00
5502,6.00
5503,4.00
5504,12.00
5505,9.00
5506,5.00
5507,196.00
5508,18.00
5509,24.00
5510,9.00
5511,32.00
5512,164.00
5513,13.00
5514,16.00
5515,1.00
5516,40.00
5517,3.00
5518,2.00
5519,6.00
5520,58.00
5521,14.00
5523,5.00
5524,72.00
5525,5.00
5526,9.00
5527,58.00
5528,6.00
5529,8.00
5531,1.00
5532,8.00
5533,27.00
5534,1.00
5535,58.00
5536,24.00
5537,110.00
5538,89.00
5539,12.00
5540,8.00
5541,2.00
5542,2.00
5543,17.00
5544,15.00
5545,18.00
5546,23.00
5547,7.00
5548,6.00
5549,17.00
5550,10.00
5551,18.00
5552,53.00
5553,1.00
5554,118.00
5555,2.00
5556,83.00
5557,78.00
5558,23.00
5559,54.00
5560,28.00
5561,12.00
5562,14.00
5564,22.00
5565,1.00
5566,21.00
5567,3.00
5568,3.00
5569,7.00
5571,4.00
5572,11.00
5573,7.00
5574,32.00
5575,55.00
5576,45.00
5577,10.00
5578,70.00
5580,2.00
5581,15.00
5582,5.00
5583,4.00
5584,24.00
5585,38.00
5586,25.00
5588,7.00
5589,7.00
5590,294.00
5591,5396.00
5592,11.00
5595,5.00
5596,262.00
5597,17.00
5598,27.00
5599,11.00
5600,9.00
5601,37.00
5602,31.00
5603,6.00
5604,7.00
5605,5.00
5606,101.00
5607,2.00
5608,24.00
5609,68.00
5610,19.00
5611,2.00
5612,1.00
5613,41.00
5614,89.00
5615,6.00
5616,5.00
5617,7.00
5618,20.00
5619,14.00
5620,2.00
5621,5.00
5622,11.00
5623,4.00
5624,1.00
5625,43.00
5626,13.00
5627,58.00
5628,8.00
5629,12.00
5630,96.00
5631,7.00
5632,89.00
5633,6.00
5634,4.00
5635,14.00
5636,6.00
5637,7.00
5638,10.00
5639,56.00
5640,24.00
5641,1.00
5642,3.00
5643,27.00
5644,3.00
5645,5.00
5646,38.00
5647,5.00
5648,8.00
5649,13.00
5650,15.00
5651,100.00
5652,7.00
5653,33.00
5654,22.00
5656,8.00
5657,54.00
5658,12.00
5659,1.00
5661,8.00
5662,2.00
5663,2.00
5664,70.00
5665,6.00
5666,30.00
5667,5.00
5670,6.00
5671,2.00
5672,92.00
5673,51.00
5674,8.00
5675,11.00
5676,6.00
5677,17.00
5678,10.00
5679,4.00
5680,9.00
5681,16.00
5682,2.00
5685,17.00
5686,25.00
5687,12.00
5688,66.00
5689,71.00
5690,3.00
5691,16.00
5692,4.00
5693,1.00
5694,16.00
5695,5.00
5696,43.00
5697,136.00
5698,7.00
5699,15.00
5700,7.00
5701,17.00
5702,15.00
5703,3.00
5704,118.00
5705,12.00
5706,40.00
5707,52.00
5708,24.00
5709,25.00
5710,1.00
5711,3.00
5713,26.00
5714,4.00
5715,15.00
5716,6.00
5717,3274.00
5718,1.00
5719,4.00
5720,11.00
5721,9.00
5722,10.00
5723,6.00
5724,6.00
5727,3.00
5728,15.00
5729,11.00
5730,1.00
5731,53.00
5732,5.00
5733,15.00
5734,12.00
5735,12.00
5736,27.00
5737,66.00
5738,8.00
5739,46.00
5740,3.00
5741,10.00
5742,47.00
5743,21.00
5744,4.00
5745,14.00
5746,3.00
5747,14.00
5748,18.00
5749,3.00
5750,26.00
5752,22.00
5753,17.00
5754,12.00
5755,462.00
5756,3.00
5757,14.00
5758,12.00
5759,8.00
5760,9.00
5762,58.00
5763,13.00
5764,2.00
5765,4.00
5766,4.00
5768,17.00
5769,88.00
5770,5.00
5771,17.00
5773,205.00
5774,59.00
5775,108.00
5776,44.00
5777,157.00
5778,2.00
5780,16.00
5781,3.00
5782,4.00
5783,42.00
5784,7.00
5785,1.00
5786,7.00
5787,71.00
5788,113.00
5789,43.00
5790,9.00
5791,73.00
5792,35.00
5793,15.00
5794,7.00
5795,29.00
5796,60.00
5798,14.00
5799,31.00
5800,101.00
5802,5.00
5803,1903.00
5804,8.00
5805,4.00
5806,1.00
5807,3.00
5808,28.00
5809,41.00
5810,20.00
5811,1.00
5812,1.00
5813,64.00
5815,20.00
5816,17.00
5818,172.00
5819,40.00
5820,10.00
5821,138.00
5822,20.00
5823,1.00
5824,20.00
5825,21.00
5826,10.00
5827,14.00
5828,43.00
5829,111.00
5830,4.00
5831,29.00
5833,13.00
5834,7.00
5835,8.00
5836,42.00
5837,4.00
5838,8.00
5840,62.00
5841,21.00
5842,11.00
5843,12.00
5844,19.00
5845,13.00
5846,37.00
5847,66.00
5848,4.00
5849,2.00
5850,7.00
5851,14.00
5852,26.00
5853,2.00
5854,7.00
5855,60.00
5856,12.00
5857,9.00
5858,387.00
5859,32.00
5861,16.00
5862,27.00
5863,3.00
5864,115.00
5865,27.00
5866,83.00
5867,43.00
5868,13.00
5870,284.00
5871,52.00
5872,1.00
5873,10.00
5874,1.00
5875,36.00
5878,14.00
5879,39.00
5881,32.00
5882,14.00
5883,8.00
5884,210.00
5885,1.00
5886,3.00
5887,32.00
5888,79.00
5889,9.00
5890,11.00
5891,6.00
5892,54.00
5893,6.00
5894,10.00
5895,13.00
5896,75.00
5897,13.00
5898,8.00
5900,13.00
5901,16.00
5902,19.00
5903,5.00
5905,32.00
5906,27.00
5907,21.00
5908,142.00
5909,6.00
5910,16.00
5911,14.00
5912,3.00
5913,3.00
5914,2.00
5915,45.00
5916,14.00
5917,20.00
5918,21.00
5919,20.00
5921,15.00
5922,22.00
5923,54.00
5925,23.00
5927,11.00
5928,62.00
5929,17.00
5930,5.00
5931,8.00
5932,3.00
5933,8.00
5934,5.00
5935,1.00
5936,16.00
5937,21.00
5938,1.00
5939,82.00
5940,3.00
5941,5.00
5942,3.00
5943,12.00
5946,46.00
5947,70.00
5948,7.00
5949,1.00
5950,8.00
5951,12.00
5952,4.00
5953,250.00
5954,211.00
5955,12.00
5956,21.00
5957,13.00
5958,122.00
5959,9.00
5960,12.00
5961,40.00
5962,6.00
5963,53.00
5964,28.00
5965,166.00
5966,28.00
5967,4.00
5968,79.00
5969,81.00
5970,15.00
5971,61.00
5972,21.00
5973,22.00
5974,125.00
5976,18.00
5977,17.00
5978,38.00
5979,4.00
5980,13.00
5981,5.00
5982,5.00
5984,10.00
5985,72.00
5986,59.00
5987,22.00
5988,9.00
5989,11.00
5990,6.00
5992,6.00
5993,4.00
5995,23.00
5996,27.00
5997,7.00
5998,246.00
5999,5.00
6000,102.00
6001,3.00
6002,13.00
6003,19.00
6004,5.00
6006,27.00
6008,14.00
6009,21.00
6010,17.00
6011,1.00
6013,11.00
6014,1.00
6015,16.00
6016,164.00
6017,8.00
6018,13.00
6019,3.00
6020,148.00
6021,1270.00
6023,9.00
6024,466.00
6025,288.00
6026,19.00
6027,48.00
6028,8.00
6029,27.00
6031,47.00
6032,3.00
6033,191.00
6034,16.00
6035,17.00
6036,25.00
6037,8.00
6038,4.00
6039,24.00
6040,7.00
6041,7.00
6042,10.00
6043,143.00
6044,177.00
6045,6.00
6046,179.00
6047,5.00
6048,25.00
6050,4.00
6051,7.00
6052,2.00
6053,4.00
6054,6.00
6056,20.00
6057,40.00
6059,67.00
6060,50.00
6062,3.00
6063,6.00
6066,60.00
6067,2.00
6069,16.00
6070,4.00
6071,36.00
6072,13.00
6074,7.00
6075,5.00
6077,13.00
6078,11.00
6079,24.00
6080,92.00
6081,39.00
6083,11.00
6084,29.00
6085,109.00
6086,37.00
6087,11.00
6088,5.00
6089,45.00
6090,33.00
6091,5.00
6092,136.00
6093,6.00
6095,12.00
6096,74.00
6097,21.00
6098,2.00
6099,34.00
6100,9.00
6101,63.00
6102,39.00
6104,8.00
6106,435.00
6107,47.00
6108,3.00
6109,3.00
6110,7.00
6111,31.00
6112,35.00
6113,13.00
6114,2.00
6115,4.00
6116,2.00
6117,41.00
6118,3.00
6119,14.00
6120,3.00
6121,100.00
6122,38.00
6123,5.00
6124,1.00
6125,4.00
6126,9.00
6127,7.00
6129,14.00
6130,2.00
6131,29.00
6134,408.00
6135,1027.00
6136,1.00
6137,40.00
6138,3.00
6139,2.00
6141,3.00
6142,9.00
6143,4.00
6144,41.00
6145,76.00
6146,117.00
6147,1.00
6148,3.00
6149,7.00
6150,7.00
6151,5.00
6152,28.00
6153,28.00
6154,22.00
6155,3.00
6156,6.00
6157,9.00
6158,17.00
6159,7.00
6160,7.00
6161,14.00
6162,13.00
6163,38.00
6164,98.00
6165,43.00
6167,11.00
6168,45.00
6169,4.00
6170,1.00
6171,26.00
6172,11.00
6173,92.00
6174,11.00
6175,193.00
6176,37.00
6177,11.00
6179,15.00
6180,75.00
6181,5.00
6182,104.00
6183,35.00
6184,26.00
6185,33.00
6186,222.00
6187,1.00
6188,20.00
6189,960.00
6190,89.00
6191,15.00
6192,21.00
6193,111.00
6194,5.00
6195,300.00
6196,41.00
6197,6.00
6198,11.00
6201,19.00
6203,7.00
6207,3.00
6209,8.00
6211,2.00
6212,16.00
6213,8.00
6214,5.00
6215,6.00
6216,11.00
6217,10.00
6218,41.00
6219,3.00
6220,9.00
6221,9.00
6222,6.00
6223,21.00
6224,59.00
6225,7.00
6226,12.00
6227,167.00
6228,4.00
6229,1.00
6230,40.00
6231,13.00
6232,5.00
6233,15.00
6234,8.00
6235,22.00
6236,9.00
6237,16.00
6238,152.00
6239,10.00
6240,10.00
6241,34.00
6242,13.00
6244,2.00
6245,7.00
6246,20.00
6247,2.00
6248,2.00
6249,10.00
6250,2.00
6251,32.00
6252,5.00
6253,13.00
6254,12.00
6255,22.00
6256,10.00
6257,22.00
6258,10.00
6259,15.00
6261,14.00
6262,1.00
6263,22.00
6264,27.00
6265,37.00
6266,28.00
6268,7.00
6269,3.00
6270,27.00
6271,27.00
6272,8.00
6273,3.00
6274,30.00
6275,7.00
6276,4.00
6277,23.00
6278,23.00
6279,365.00
6280,47.00
6281,3.00
6282,15.00
6283,11.00
6284,148.00
6285,12.00
6286,5.00
6287,17.00
6288,126.00
6289,13.00
6290,68.00
6291,9.00
6292,2.00
6293,8.00
6295,22.00
6296,172.00
6297,18.00
6298,11.00
6299,6.00
6300,27.00
6301,7.00
6302,15.00
6303,1.00
6304,1.00
6305,4.00
6307,8.00
6308,16.00
6309,12.00
6310,8.00
6311,2.00
6312,17.00
6313,1.00
6314,6.00
6316,105.00
6317,21.00
6318,6.00
6319,6.00
6321,34.00
6322,10.00
6323,9.00
6324,10.00
6326,5.00
6327,17.00
6328,5.00
6329,598.00
6330,1.00
6331,10.00
6332,10.00
6333,50.00
6334,10.00
6335,7.00
6336,139.00
6338,3.00
6339,6.00
6340,161.00
6341,15.00
6342,13.00
6344,3.00
6345,3.00
6346,25.00
6347,29.00
6348,25.00
6349,11.00
6350,1.00
6352,299.00
6353,8.00
6354,11.00
6355,7.00
6356,5.00
6357,14.00
6358,10.00
6359,60.00
6360,48.00
6361,86.00
6362,374.00
6364,3.00
6365,1.00
6366,17.00
6367,12.00
6369,44.00
6370,12.00
6371,42.00
6372,52.00
6374,13.00
6375,104.00
6376,21.00
6377,18.00
6378,52.00
6379,36.00
6380,44.00
6381,34.00
6382,7.00
6384,15.00
6386,39.00
6387,3.00
6388,96.00
6389,116.00
6390,52.00
6391,6.00
6393,3.00
6394,44.00
6395,29.00
6396,12.00
6397,1.00
6398,2.00
6400,5.00
6401,45.00
6402,14.00
6403,84.00
6404,66.00
6405,213.00
6406,4.00
6407,1.00
6408,11.00
6409,17.00
6410,4.00
6411,9.00
6412,74.00
6413,26.00
6414,19.00
6415,1.00
6416,89.00
6417,14.00
6418,96.00
6419,3.00
6420,2.00
6421,20.00
6422,14.00
6424,140.00
6425,4.00
6426,45.00
6427,4.00
6428,2.00
6430,6.00
6431,2.00
6432,2.00
6433,12.00
6434,1263.00
6436,3.00
6437,24.00
6438,4.00
6439,24.00
6440,57.00
6441,27.00
6442,20.00
6443,2.00
6444,2.00
6445,106.00
6446,81.00
6447,3.00
6449,21.00
6450,2.00
6451,25.00
6452,13.00
6453,78.00
6454,2400.00
6455,1.00
6456,9.00
6457,8.00
6459,18.00
6460,9.00
6461,3.00
6462,26.00
6463,22.00
6464,8.00
6465,7.00
6466,192.00
6467,35.00
6468,212.00
6469,14.00
6470,27.00
6472,2.00
6473,2.00
6474,8.00
6475,75.00
6476,23.00
6477,10.00
6478,1.00
6479,16.00
6480,28.00
6481,370.00
6482,7.00
6483,37.00
6484,2.00
6485,16004.00
6486,486.00
6488,6.00
6489,5.00
6490,24.00
6491,22.00
6493,4.00
6494,3.00
6495,6.00
6496,2.00
6497,66.00
6498,3.00
6499,5.00
6500,29.00
6501,20.00
6502,28.00
6503,27.00
6504,1044.00
6505,1.00
6506,12.00
6507,9.00
6508,39.00
6509,4.00
6510,35.00
6511,105.00
6513,85.00
6514,22.00
6515,279.00
6516,17.00
6517,13.00
6518,21.00
6519,12.00
6520,11.00
6521,8.00
6522,10.00
6523,4.00
6524,219.00
6525,2.00
6526,3.00
6528,26.00
6529,11.00
6530,48.00
6531,10.00
6532,29.00
6533,137.00
6534,87.00
6535,32.00
6536,10.00
6537,23.00
6538,6.00
6539,65.00
6540,70.00
6541,26.00
6542,342.00
6543,6.00
6544,23.00
6545,1.00
6546,18.00
6547,6.00
6548,3.00
6549,74.00
6551,176.00
6552,3.00
6553,24.00
6554,12.00
6555,6.00
6556,13.00
6557,11.00
6559,26.00
6560,7.00
6561,30.00
6562,19.00
6563,7.00
6564,9.00
6565,16.00
6566,112.00
6567,13.00
6568,103.00
6569,5.00
6570,12.00
6571,12.00
6572,39.00
6573,17.00
6574,18.00
6575,138.00
6576,23.00
6577,43.00
6578,8.00
6579,6.00
6580,21.00
6581,17.00
6582,341.00
6583,1.00
6584,11.00
6585,6.00
6586,7.00
6587,2.00
6588,11.00
6589,17.00
6590,11.00
6591,281.00
6592,5.00
6593,9.00
6594,10.00
6595,7.00
6596,9.00
6597,383.00
6598,9.00
6599,6.00
6600,4.00
6601,16.00
6603,21.00
6604,27.00
6605,37.00
6606,104.00
6607,31.00
6608,13.00
6609,32.00
6610,178.00
6611,25.00
6612,19.00
6613,4.00
6614,412.00
6615,72.00
6616,3.00
6617,14.00
6619,41.00
6620,41.00
6621,12.00
6622,3.00
6624,5.00
6625,8.00
6626,12.00
6627,21.00
6628,57.00
6629,29.00
6630,15.00
6631,144.00
6632,8.00
6633,23.00
6634,4.00
6635,2.00
6636,8.00
6637,3.00
6638,22.00
6639,20.00
6640,2.00
6641,2.00
6642,24.00
6643,20.00
6644,16.00
6645,9.00
6646,6.00
6647,21.00
6648,3.00
6649,62.00
6650,1187.00
6652,29.00
6655,6.00
6656,9.00
6657,20.00
6658,14.00
6659,1.00
6660,14.00
6661,9.00
6662,39.00
6663,14.00
6664,81.00
6665,3.00
6666,12.00
6667,11.00
6668,2.00
6669,18.00
6670,27.00
6671,36.00
6672,6.00
6673,9.00
6674,1.00
6676,32.00
6678,38.00
6679,37.00
6680,22.00
6681,20.00
6682,5.00
