uid,use_coupon_percentage
13784299,0.02
13784300,0.01
4084973,0.02
6968558,0.01
11949299,0.02
13307433,0.02
10114300,0.01
1725695,0.01
14832898,0.01
6706437,0.01
414982,0.01
11425032,0.02
677129,0.01
12997899,0.01
15357198,0.01
10991832,0.01
3826563,0.02
12735766,0.01
14308631,0.10
15095065,0.01
12473632,0.04
13260066,0.01
14832931,0.02
1201444,0.02
1463589,0.01
3258588,0.02
15357231,0.07
15357232,0.01
11949364,0.02
11949365,0.04
13522231,0.01
14308666,0.05
6182206,0.01
12473664,0.01
6706497,0.01
12473666,0.02
14046533,0.07
10638664,0.02
1201483,0.01
2466681,0.07
15095131,0.05
11687264,0.04
1598352,0.04
11687266,0.01
11425131,0.01
14661864,0.02
10376564,0.02
677237,0.02
10376566,0.01
152954,0.01
15095165,0.01
7066887,0.05
13260164,0.02
939399,0.01
1987979,0.05
4151388,0.02
5658003,0.01
13744366,0.01
11949464,0.01
939419,0.02
14308764,0.01
15095198,0.02
13438533,0.01
5133728,0.19
152994,0.02
1463717,0.01
12473766,0.02
5617905,0.01
677291,0.01
11425198,0.02
939441,0.01
3823027,0.01
15357364,0.01
15357365,0.05
1988023,0.01
11163066,0.02
3040159,0.01
5224693,0.01
1379915,0.04
12810598,0.01
14046665,0.01
14833100,0.01
11297698,0.01
415184,0.01
12998100,0.02
13784533,0.02
15357400,0.07
12735966,0.02
6448037,0.01
6444512,0.02
14308833,0.01
4347363,0.01
10114533,0.01
11306799,0.01
13260264,0.01
6444523,0.01
14046700,0.01
7230957,0.01
10638831,0.01
11425264,0.05
12998133,0.06
13784566,0.05
1725948,0.01
14308865,0.01
10900998,0.01
11687431,0.01
1991596,0.01
13260298,0.02
10638866,0.01
13784600,0.04
4347417,0.02
10376731,0.02
10376733,0.04
11949599,0.04
4347427,0.01
6182436,0.05
10114599,0.02
11687464,0.02
10901033,0.01
12473898,0.05
12473899,0.01
12473900,0.04
14046766,0.01
10638899,0.02
1463872,0.01
12736066,0.05
13260365,0.01
5920336,0.04
3036753,0.01
7231059,0.01
12998231,0.02
15357531,0.17
11163231,0.06
14530832,0.01
11949666,0.01
10161766,0.01
5635332,0.01
10114665,0.01
12473965,0.04
13260398,0.01
415344,0.04
3346024,0.01
12211833,0.01
15357564,0.01
11163264,0.05
11949699,0.01
12736132,0.02
12736133,0.02
12215233,0.01
12889166,0.01
3298965,0.07
10639000,0.02
12211866,0.04
13784731,0.02
12998300,0.01
14571166,0.01
10376866,0.01
11949732,0.02
6182567,0.01
4085416,0.01
15055132,0.01
10114731,0.05
10901165,0.01
12474033,0.02
14046899,0.05
10639033,0.02
11425466,0.06
6706875,0.02
12998333,0.01
10376898,0.01
4347589,0.01
11949766,0.04
1988295,0.01
7231176,0.02
11953100,0.02
10901200,0.02
11425500,0.01
7321893,0.02
10376931,0.02
7093086,0.01
12736231,0.05
11949800,0.01
15095531,0.09
13709699,0.01
15095533,0.02
10901233,0.01
4871925,0.01
2512630,0.01
14571265,0.02
12736264,0.02
12736266,0.02
14309131,0.01
14309132,0.02
153357,0.04
15095566,0.01
5396239,0.02
10114833,0.01
6444819,0.02
14050265,0.01
10639132,0.04
10639133,0.04
12211999,0.05
1201953,0.02
6969122,0.01
6969124,0.04
15357733,0.04
14309165,0.02
13260598,0.02
10639166,0.01
12998465,0.04
5134147,0.01
14571332,0.01
15357765,0.02
4001420,0.01
13522765,0.02
10901333,0.02
12474200,0.01
14047065,0.01
153437,0.01
11603600,0.06
6444898,0.01
13784931,0.04
4872038,0.01
11163498,0.01
153452,0.02
112957,0.04
13522800,0.02
15095665,0.04
462483,0.01
10114933,0.05
10901366,0.01
12474232,0.04
10074431,0.05
1202045,0.01
10639233,0.01
11425666,0.05
5920643,0.01
13784964,0.01
13784965,0.01
14571399,0.01
11949964,0.01
14309264,0.02
4085650,0.02
10114964,0.05
6444949,0.02
14047131,0.05
13784999,0.01
14571432,0.01
11949999,0.02
11950000,0.01
153526,0.01
1726397,0.04
10639298,0.01
12212164,0.01
12212165,0.01
12998599,0.01
12998600,0.02
13785033,0.02
15357900,0.02
11163599,0.02
12736465,0.01
1030478,0.01
3037144,0.02
10901465,0.07
6969309,0.06
14047200,0.02
12171600,0.01
11425765,0.02
12998633,0.01
14571498,0.05
14225064,0.02
5134323,0.01
10115064,0.05
10901500,0.02
12474365,0.04
14833664,0.01
10639365,0.01
10639366,0.02
12998664,0.01
4085772,0.01
15357965,0.01
10377233,0.01
11950098,0.01
13522966,0.01
14309399,0.02
6885039,0.01
12474398,0.05
14047264,0.01
6182950,0.01
2512938,0.05
12084231,0.04
15357999,0.02
11950132,0.02
11778398,0.01
13522999,0.01
13523000,0.01
5396543,0.01
5443255,0.02
12998732,0.01
3561553,0.01
1202258,0.02
25614,0.01
3299416,0.06
6445149,0.06
11688031,0.01
10901600,0.01
13260899,0.06
6797671,0.01
11160832,0.01
13785199,0.02
6183025,0.02
415858,0.01
11163765,0.05
13523066,0.01
10517233,0.05
12474499,0.05
4610191,0.01
14571665,0.01
4348056,0.01
3561626,0.01
2775196,0.05
4085927,0.01
10639531,0.06
11425965,0.02
3561647,0.01
15358131,0.01
10377398,0.14
10377399,0.01
13523132,0.01
153790,0.01
15096000,0.05
10901698,0.02
11688132,0.04
13132833,0.01
14833864,0.10
13613432,0.01
1988821,0.01
11123065,0.04
3823832,0.05
6360783,0.07
15096031,0.02
986832,0.01
10115298,0.11
11688164,0.01
13261031,0.02
6523321,0.05
2099472,0.01
14047466,0.02
5658862,0.01
10639600,0.01
13785331,0.22
12084265,0.01
1988857,0.01
11950332,0.04
12736765,0.01
12736766,0.01
10992000,0.01
10115331,0.02
2251014,0.05
855767,0.01
12391632,0.06
12212498,0.02
12998932,0.01
13785365,0.01
14571800,0.05
13351300,0.01
13523231,0.01
15096099,0.02
10901798,0.17
3823911,0.01
14833964,0.07
10639664,0.01
12433800,0.01
6445363,0.04
12998964,0.06
12212533,0.01
13785399,0.01
5827395,0.02
2775357,0.02
11163966,0.01
12736833,0.05
3299650,0.06
10115398,0.05
5396809,0.02
14047564,0.01
12302733,0.01
11426132,0.02
11426133,0.01
6969686,0.02
6841401,0.05
13785433,0.05
12736864,0.01
13875600,0.04
4086114,0.01
4610404,0.10
14309733,0.01
13261164,0.15
678255,0.02
14834032,0.02
3299700,0.01
12212599,0.02
5399615,0.04
1685909,0.01
11950464,0.17
12736900,0.04
14309765,0.05
15096198,0.02
1860673,0.01
5396877,0.04
3037583,0.01
1249007,0.01
4086172,0.04
15358365,0.02
11164066,0.01
4980682,0.02
14047665,0.01
14834100,0.01
11387798,0.01
11426231,0.01
12999100,0.01
3824064,0.01
11164098,0.10
5921220,0.07
15096265,0.06
10115531,0.06
10901965,0.02
11688398,0.01
3037647,0.04
940497,0.04
1202644,0.01
4086232,0.02
11426265,0.04
12212700,0.02
1989085,0.01
14572000,0.01
3561954,0.01
11164133,0.01
13523431,0.04
2775528,0.04
1989099,0.05
15096300,0.01
4086253,0.02
14047732,0.01
12127998,0.01
14312532,0.02
5659130,0.02
11426300,0.01
12914432,0.09
4875350,0.04
12737032,0.01
10729900,0.06
15096332,0.01
11688465,0.01
12474900,0.04
14834199,0.02
1598554,0.01
13631165,0.09
10377764,0.04
5659176,0.01
1464873,0.01
15096364,0.02
10115631,0.09
10115633,0.02
13261366,0.01
14834231,0.01
14834233,0.02
10639933,0.04
11426366,0.07
12212799,0.02
416321,0.02
3084043,0.04
3562052,0.01
10377799,0.01
6969931,0.04
7232078,0.02
2251349,0.05
14834265,0.04
4872795,0.01
3824223,0.01
11426400,0.02
12999265,0.06
13785698,0.02
4872803,0.04
14572133,0.02
3037799,0.01
11164264,0.01
7232108,0.01
154224,0.01
12215400,0.01
13261431,0.01
11297898,0.01
14880533,0.01
7232129,0.01
12999298,0.02
13785731,0.05
3824265,0.02
11164299,0.01
11950732,0.10
12737166,0.04
14310032,0.02
2513555,0.01
10902165,0.01
10902166,0.01
3562147,0.01
12999333,0.01
3562151,0.02
15358632,0.05
1727147,0.02
11164332,0.17
11950766,0.01
2513583,0.01
13523632,0.01
14310065,0.01
15096498,0.02
2775734,0.04
10902199,0.02
6841460,0.04
10640065,0.02
5659330,0.01
12999364,0.01
12999365,0.01
13785798,0.01
4872904,0.01
940745,0.01
11164364,0.01
11950798,0.04
13523666,0.02
10115799,0.05
10902232,0.06
5659353,0.01
12475098,0.02
14047966,0.01
11426532,0.21
12212965,0.02
940775,0.04
12999400,0.05
2775792,0.02
2251505,0.01
3037939,0.01
14310132,0.02
10115831,0.01
14047999,0.04
11426566,0.01
12212999,0.02
6970123,0.01
678668,0.05
5921553,0.02
6445843,0.04
416532,0.01
14225198,0.04
10115866,0.01
4086556,0.02
2251552,0.04
5921569,0.02
14572333,0.01
10191932,0.11
11950900,0.20
12737333,0.01
13523766,0.02
1465143,0.01
11688764,0.04
11688766,0.01
12475200,0.02
14048065,0.01
15361164,0.02
15358799,0.06
10378064,0.01
986936,0.01
11950931,0.02
12737364,0.01
15096665,0.01
3824474,0.04
11778533,0.01
13261664,0.01
13261665,0.02
13261666,0.01
12564966,0.02
6708071,0.04
13785964,0.05
11164531,0.10
11164533,0.19
14310264,0.02
14618431,0.01
7232380,0.01
5397374,0.04
10902399,0.02
7232387,0.01
14048133,0.05
2513804,0.01
12999565,0.02
15358864,0.05
10378133,0.01
11951000,0.01
12737433,0.02
14310298,0.02
6445981,0.12
10115999,0.04
10902433,0.02
13261731,0.01
11426731,0.01
12999599,0.01
13786032,0.01
3824561,0.01
15358899,0.02
4086713,0.01
2513851,0.01
2513854,0.01
10902465,0.02
11688900,0.05
3824582,0.06
6708169,0.05
12999631,0.01
13786065,0.01
13786066,0.02
4744355,0.01
15358932,0.02
4611029,0.02
11164631,0.01
11951064,0.02
941017,0.01
11963933,0.01
15096798,0.02
10902498,0.01
12475366,0.06
416749,0.02
13325664,0.01
15358964,0.02
11164665,0.02
11951098,0.02
2251773,0.02
14310398,0.02
6229845,0.02
4086786,0.02
10902531,0.01
6708228,0.01
13261832,0.01
10640399,0.04
12999699,0.01
13786133,0.01
15358998,0.05
5659672,0.01
11951132,0.01
13523998,0.04
6708258,0.05
7016283,0.10
10116133,0.07
11689000,0.02
14048298,0.01
4611116,0.02
6970418,0.01
14572598,0.04
13351433,0.04
14572600,0.01
15230132,0.09
4611134,0.01
2251839,0.01
15096900,0.01
10902599,0.05
11689032,0.02
12475465,0.02
3215202,0.01
768525,0.02
11426899,0.04
15359064,0.02
6708313,0.02
10378331,0.01
10619665,0.02
10116200,0.04
4220092,0.01
4086893,0.01
4867228,0.01
7232628,0.01
2514037,0.01
13786231,0.15
14572664,0.01
13089300,0.01
15359099,0.02
11164800,0.02
4349057,0.01
1203331,0.01
14310533,0.07
10116233,0.01
6446218,0.02
12475531,0.05
3824781,0.01
10640533,0.01
2776214,0.01
12999832,0.01
3300505,0.01
14572699,0.01
15359132,0.02
4086941,0.04
10378398,0.01
11164832,0.01
11951265,0.04
1203363,0.07
4873381,0.01
15096998,0.02
2690929,0.01
15097000,0.02
10902698,0.02
1203372,0.01
11689133,0.05
14048433,0.02
10640566,0.02
12213433,0.01
11951299,0.04
5659844,0.01
3038405,0.01
4873417,0.02
6446283,0.05
11689164,0.01
14048464,0.01
10640598,0.01
12213464,0.02
11427033,0.01
3300573,0.02
4349151,0.01
10378465,0.01
679139,0.04
15097065,0.05
154858,0.05
10116331,0.02
14834931,0.01
941302,0.01
10640633,0.01
3038462,0.05
1203457,0.02
11164931,0.04
11164932,0.01
5922055,0.01
5922057,0.01
4611339,0.02
6273581,0.02
5836675,0.01
10640664,0.02
11427098,0.01
11427100,0.02
3300641,0.01
10378532,0.02
3824934,0.01
1465645,0.01
10116399,0.01
11689264,0.01
12732100,0.02
13262133,0.01
14835000,0.06
5659961,0.02
3300667,0.01
4087106,0.02
11951432,0.07
12737866,0.01
14310733,0.01
10116432,0.02
2252115,0.01
941396,0.01
14048598,0.01
14835031,0.01
14835033,0.01
11427165,0.05
13000032,0.01
15142800,0.01
2514276,0.01
3824999,0.04
10948498,0.05
15097198,0.01
5135731,0.02
12475765,0.01
2514300,0.04
13786500,0.02
4611470,0.02
10116499,0.01
10902933,0.01
12475798,0.01
3038615,0.02
1990045,0.02
1465758,0.01
11427231,0.02
14572964,0.01
14572966,0.02
3825063,0.01
15359400,0.05
941484,0.01
14269000,0.01
3300798,0.06
12213699,0.01
12213700,0.02
3825093,0.05
15359432,0.02
15359433,0.01
3300812,0.01
12737999,0.14
14310864,0.04
15097300,0.04
10116566,0.05
155095,0.06
12475864,0.01
3958010,0.01
10640866,0.02
12213731,0.02
13831965,0.02
13786599,0.04
13786600,0.01
11951599,0.02
13524464,0.04
14310900,0.09
10116598,0.05
11210665,0.04
1465854,0.04
10640898,0.02
11427331,0.02
13000198,0.01
3825160,0.01
14573066,0.02
3346349,0.04
5660177,0.04
3563026,0.01
354328,0.01
10903065,0.01
3322202,0.01
13262366,0.01
1728034,0.02
11427364,0.02
11427366,0.01
3300906,0.04
15359531,0.01
10378798,0.52
11165233,0.02
13524531,0.01
6708789,0.01
155190,0.01
15097399,0.02
10116665,0.01
10903100,0.01
6708797,0.02
13262399,0.02
14048832,0.01
155205,0.06
11427399,0.01
12213832,0.01
13000265,0.05
5398090,0.01
4611659,0.02
1203788,0.02
3563085,0.01
5924109,0.02
11165266,0.02
11951699,0.01
15097433,0.04
11689564,0.02
11689566,0.02
4349536,0.01
14048866,0.02
5135971,0.01
4611686,0.02
11427432,0.05
13786732,0.02
6184558,0.01
10378865,0.02
5660274,0.02
11951731,0.04
15055465,0.01
5661972,0.01
15097466,0.05
10903164,0.01
10903166,0.01
3302677,0.01
11689600,0.07
679564,0.02
5660304,0.02
15230232,0.04
11951764,0.02
11951766,0.04
12738199,0.01
13524633,0.04
679578,0.12
4087451,0.01
15097500,0.01
10113400,0.04
6708899,0.05
14835365,0.01
13526300,0.01
11427499,0.05
13786798,0.02
14573232,0.02
6971057,0.02
1466036,0.02
2776762,0.04
2385183,0.01
2822090,0.01
15273932,0.01
11427533,0.02
5922510,0.01
14573264,0.14
2776785,0.01
223399,0.01
2252515,0.01
14048999,0.01
14049000,0.01
5398249,0.02
1990381,0.12
13000433,0.15
13786866,0.04
14531198,0.02
13524731,0.02
12738300,0.04
14311165,0.06
10116864,0.05
10903298,0.04
2514693,0.02
12214031,0.01
13786898,0.02
14573331,0.02
15359764,0.01
15186564,0.01
13524764,0.05
12738333,0.02
15097633,0.01
1728290,0.04
10903331,0.02
10903333,0.01
12476198,0.05
14049065,0.01
11427633,0.02
155443,0.04
2514741,0.01
15359799,0.02
13524798,0.01
12476231,0.01
12476233,0.01
941911,0.01
6971224,0.01
11165532,0.01
2702451,0.04
3039077,0.01
6797969,0.05
14049131,0.01
11427698,0.01
12214131,0.05
11427700,0.05
13000565,0.04
5922680,0.07
14573433,0.01
1204090,0.04
6184827,0.01
3563388,0.02
11165566,0.01
155521,0.04
3563394,0.06
15097732,0.01
10903433,0.01
11689866,0.01
12476299,0.02
14049165,0.04
14049166,0.01
11427731,0.01
11427732,0.07
14968132,0.02
5398427,0.02
1728413,0.01
11952033,0.07
15097765,0.01
10903465,0.05
1204140,0.01
14835633,0.02
10641331,0.01
2252724,0.01
13787066,0.01
14573499,0.02
10351865,0.04
11689933,0.01
14049231,0.01
14835664,0.01
3563485,0.02
2777067,0.07
11689964,0.01
12476398,0.01
13262831,0.02
14049265,0.01
14835699,0.01
10641398,0.02
13000698,0.06
13000699,0.02
14573564,0.01
15359999,0.02
155650,0.02
4087811,0.01
6971396,0.04
942085,0.01
14311432,0.01
10903565,0.02
4744536,0.07
13045765,0.02
15360032,0.07
15360033,0.02
14311464,0.01
13525033,0.01
10117165,0.04
65500,0.05
11690032,0.04
13220531,0.01
11035998,0.01
679993,0.01
3825727,0.02
13787200,0.01
14573633,0.01
11952200,0.01
3563593,0.01
14311499,0.02
5660749,0.01
5922894,0.01
2515025,0.05
417874,0.02
13262931,0.11
14049364,0.04
14049366,0.09
6709338,0.01
5922908,0.01
12214365,0.01
13000800,0.01
14573665,0.01
10379364,0.01
11952232,0.02
3347947,0.01
4263954,0.02
11690098,0.01
6230035,0.01
13262964,0.01
12476533,0.07
13787264,0.01
6709379,0.02
15360133,0.04
2252934,0.01
13525132,0.05
10117264,0.04
10903699,0.10
12476564,0.01
4350101,0.01
12476566,0.01
6447256,0.12
13613764,0.01
11427998,0.02
12214431,0.04
7191238,0.02
1990829,0.01
328163,0.01
2777264,0.02
11123400,0.02
10117299,0.01
11690164,0.09
13263033,0.02
7233731,0.01
14573764,0.05
14573765,0.02
10379465,0.01
10379466,0.01
6185165,0.01
13525198,0.05
10380664,0.01
2777298,0.01
10117331,0.02
3825876,0.02
680152,0.01
10686500,0.01
13351631,0.01
5660894,0.06
5398753,0.01
12214499,0.01
12214500,0.01
2560038,0.02
418024,0.01
13045799,0.01
11165933,0.02
13525231,0.04
1466609,0.09
11690231,0.02
10903800,0.04
14049532,0.01
12214533,0.02
11165964,0.01
10379533,0.01
5136654,0.01
11952399,0.01
13377333,0.01
1990930,0.04
14311700,0.01
3039510,0.02
11690264,0.02
14835998,0.01
680223,0.01
11997232,0.01
11428132,0.01
14573864,0.01
92483,0.01
13412999,0.01
10379565,0.01
14311732,0.02
14311733,0.01
10117431,0.04
10903866,0.06
6447426,0.02
13001033,0.05
5661005,0.04
11166031,0.01
11952464,0.06
6709585,0.01
11952466,0.01
14311766,0.02
15098200,0.01
10903898,0.02
12040933,0.01
14836064,0.02
2515308,0.01
10366566,0.05
1991028,0.02
2515319,0.01
14049666,0.12
14836099,0.02
4612484,0.02
3301768,0.01
12214665,0.04
13787531,0.01
15360399,0.02
5136788,0.01
2253208,0.01
10117532,0.02
10903966,0.02
11690399,0.01
14049698,0.04
2515366,0.02
12214698,0.01
13787564,0.01
6709677,0.01
10379698,0.01
10379699,0.02
11166133,0.01
12738999,0.01
1991100,0.01
12434165,0.02
10904000,0.02
11690433,0.01
12476866,0.02
2297931,0.06
10641865,0.11
12214731,0.04
11822498,0.06
13001166,0.02
1991119,0.02
15360466,0.02
6709715,0.01
14311900,0.02
14049764,0.01
13263333,0.05
11428333,0.01
13001200,0.01
13787633,0.02
3039730,0.01
10379764,0.01
10379765,0.02
10379766,0.07
6709756,0.01
10904065,0.05
11690498,0.04
11690499,0.05
11690500,0.01
4088325,0.01
14049798,0.11
14836233,0.02
10468098,0.01
12214798,0.01
13001232,0.05
13787665,0.04
3521283,0.06
2778542,0.02
4612630,0.02
418327,0.01
12739099,0.02
12739100,0.02
3301919,0.01
11690531,0.01
14049832,0.12
10641965,0.01
11428398,0.02
13613832,0.02
13001266,0.01
14574133,0.02
15360566,0.01
10379831,0.01
11166264,0.04
11952698,0.01
11952699,0.01
3826236,0.01
10031200,0.02
10117698,0.01
11690565,0.01
14049864,0.01
14836298,0.05
10641998,0.02
3564111,0.01
12214864,0.02
11428433,0.04
1466965,0.05
1729111,0.02
10379864,0.02
7234144,0.01
4088417,0.01
10904166,0.05
1466988,0.02
12214898,0.02
13787766,0.01
11952764,0.01
11952765,0.01
13525631,0.01
4832022,0.01
10117766,0.04
11690633,0.05
12434199,0.01
14049932,0.02
10642064,0.02
6447770,0.01
11166364,0.02
10379933,0.04
11952798,0.01
11952799,0.01
14312098,0.09
3128092,0.02
418475,0.01
14049966,0.02
12303133,0.02
10642098,0.01
10642100,0.09
13001398,0.02
14574266,0.06
1467068,0.04
10379966,0.05
12739264,0.06
11952833,0.02
14312131,0.01
14312133,0.04
10117832,0.05
10904265,0.01
6185676,0.06
14049998,0.01
14836433,0.01
4350674,0.01
942805,0.01
156374,0.02
6709975,0.04
13001433,0.01
14574299,0.01
1204956,0.01
10379998,0.01
11166432,0.01
2777831,0.02
15098600,0.01
10117865,0.11
6447853,0.05
1204974,0.01
13263599,0.01
14836466,0.01
10642165,0.04
14574333,0.04
11166464,0.02
11952898,0.01
11123499,0.02
11952900,0.01
15098631,0.01
1205002,0.04
10117900,0.04
4088589,0.01
11690766,0.07
1686317,0.05
14050064,0.02
2515729,0.01
14836500,0.01
4350746,0.02
14574364,0.01
10380064,0.01
11778864,0.01
5137186,0.01
3826468,0.01
11952933,0.04
12365531,0.05
13263666,0.05
14836533,0.02
4875068,0.02
6710077,0.01
14574399,0.05
942916,0.02
11166533,0.01
6447945,0.05
15098698,0.12
15098700,0.04
11690832,0.01
1205074,0.01
14050133,0.02
10642264,0.07
11036132,0.01
3040091,0.01
13001565,0.04
13001566,0.02
15360866,0.02
10380131,0.01
11166566,0.02
12739431,0.01
13525866,0.01
15098731,0.05
14312300,0.04
11516733,0.04
12477298,0.02
12477299,0.02
13316999,0.02
10642298,0.02
3897604,0.01
1729411,0.01
10380164,0.10
4350854,0.02
11166599,0.01
13525900,0.01
10118031,0.01
14050199,0.02
4875161,0.01
2515866,0.01
10642333,0.01
12215198,0.05
13744965,0.01
13788065,0.04
14574499,0.04
14574500,0.01
2778021,0.04
10380199,0.04
11166632,0.02
11953065,0.12
14312364,0.01
7147677,0.05
10904499,0.10
1642654,0.04
13263800,0.01
1991610,0.01
12844733,0.01
4088772,0.02
2253766,0.02
3564487,0.02
11123532,0.01
11953098,0.05
1467339,0.02
13525964,0.05
7060301,0.04
3040210,0.01
680921,0.04
3564506,0.01
943078,0.02
943079,0.04
10380264,0.02
6448106,0.01
11953131,0.01
13525999,0.05
15098866,0.01
12477431,0.07
4875256,0.05
1467390,0.02
13788166,0.05
6972423,0.01
14574600,0.05
15361033,0.01
10380300,0.02
5923854,0.01
12739600,0.01
14312465,0.02
10118164,0.01
11691031,0.06
1991707,0.01
3826720,0.01
10642465,0.10
418852,0.01
13001766,0.01
14574631,0.02
11166765,0.05
3302447,0.01
4875312,0.01
3040306,0.04
13701300,0.02
13263932,0.01
156733,0.01
1759756,0.01
11997365,0.02
6972480,0.02
3564610,0.01
5661763,0.01
12215365,0.02
13788231,0.02
13788232,0.02
14181900,0.01
4613198,0.01
11953232,0.04
13570232,0.02
5137492,0.01
15098965,0.05
15098966,0.02
15448932,0.07
11691098,0.06
13263965,0.05
10642531,0.01
2253924,0.02
1555302,0.02
13001832,0.01
13788266,0.05
14574700,0.01
6710385,0.01
13526131,0.04
14312566,0.04
10642964,0.04
12477566,0.02
1205375,0.02
2516097,0.01
11428999,0.01
1991818,0.01
13788300,0.01
13308098,0.01
1729678,0.01
11166864,0.02
11953300,0.02
1991835,0.01
5137564,0.04
6186142,0.01
2253988,0.02
13788332,0.02
15361200,0.01
10904764,0.01
1205440,0.02
14050499,0.02
3826884,0.02
2516166,0.01
13001931,0.01
6186188,0.01
14574800,0.01
6972627,0.01
10380500,0.05
3302613,0.01
11953366,0.06
6448343,0.01
13526233,0.04
14312666,0.01
419038,0.02
10904799,0.01
11691232,0.02
14050531,0.01
3040490,0.01
15361266,0.04
4351220,0.01
12739831,0.01
15099131,0.02
10904832,0.09
13264131,0.02
4089095,0.05
6710541,0.01
943374,0.01
14968365,0.01
14574865,0.01
2516243,0.02
10380564,0.02
10380565,0.02
5137689,0.01
5924124,0.07
4089118,0.02
10904864,0.01
7104048,0.01
14837032,0.02
14837033,0.01
13002033,0.02
14574899,0.01
4613435,0.01
14312766,0.01
10904899,0.01
11691332,0.04
2035937,0.01
13264200,0.01
10642766,0.01
7191437,0.02
12215632,0.02
5399892,0.02
10380632,0.01
157019,0.02
12739933,0.09
14312798,0.01
157025,0.04
10904931,0.02
10904932,0.02
1148733,0.01
13264231,0.01
11429231,0.02
12215666,0.02
2516339,0.01
13788532,0.01
14574966,0.02
15361400,0.02
7234941,0.04
10310865,0.10
1205631,0.05
14312832,0.02
4875650,0.01
3040646,0.02
2254221,0.02
13002131,0.01
13788566,0.02
10075033,0.09
1205658,0.01
4089243,0.01
5662109,0.02
12739999,0.02
12740000,0.01
13526433,0.01
6710690,0.02
10118564,0.02
10118566,0.01
11691431,0.01
7060380,0.01
14837164,0.02
14837165,0.01
943534,0.06
3171912,0.04
681399,0.02
13788600,0.02
12914932,0.01
5399996,0.01
11953598,0.01
1720656,0.06
15099333,0.02
6186440,0.01
10905033,0.02
14050766,0.01
6710739,0.01
2516436,0.02
13002198,0.01
14575065,0.01
3040742,0.01
11079933,0.05
14050800,0.01
3565043,0.04
10642932,0.10
13002233,0.01
11868000,0.01
12346966,0.14
15099398,0.02
6972936,0.02
10118665,0.01
14050832,0.05
5137940,0.01
12215898,0.04
3040803,0.01
4875812,0.01
12740133,0.01
15099431,0.01
2123356,0.01
11691564,0.04
12215865,0.01
157242,0.04
10380864,0.02
11167299,0.04
5924421,0.01
14749964,0.01
10118731,0.04
10118733,0.04
13264465,0.01
1730130,0.01
4351571,0.02
10643032,0.01
4613722,0.01
13788765,0.04
4875870,0.01
11953764,0.01
6973032,0.05
13526633,0.04
2516586,0.01
15099500,0.05
10118766,0.06
12478065,0.01
13264498,0.04
6186611,0.02
13264500,0.02
157304,0.01
3608852,0.02
2169327,0.01
11429500,0.01
13788798,0.04
1730183,0.01
11953800,0.02
15099532,0.01
1730191,0.04
5400209,0.02
12478099,0.05
2778774,0.02
6973085,0.02
13002399,0.05
14575265,0.04
15361700,0.01
14662598,0.02
10380966,0.02
13526699,0.06
14313132,0.02
15099565,0.01
12557600,0.01
10905265,0.01
10905266,0.01
11691700,0.01
852619,0.02
14050998,0.01
943801,0.01
13788864,0.02
14575299,0.06
11167431,0.02
5138120,0.01
13526732,0.01
332067,0.01
10905300,0.12
12478166,0.02
5924573,0.01
12216031,0.01
13002465,0.01
681596,0.04
12740331,0.02
11953900,0.12
14313198,0.02
15492733,0.01
13308200,0.01
13578900,0.02
1468149,0.01
5924599,0.05
14837499,0.01
2778876,0.04
11429633,0.01
12216066,0.01
4876035,0.07
4613893,0.01
419593,0.04
14313232,0.01
15099665,0.04
15099666,0.01
10118932,0.07
10905365,0.01
10905366,0.01
11779033,0.01
1206044,0.01
5924637,0.01
10643231,0.01
4876066,0.02
15361832,0.01
1992498,0.01
10905398,0.01
10643266,0.02
13002565,0.02
4351815,0.02
13789000,0.01
2254476,0.07
15361866,0.01
4351819,0.02
14793698,0.01
11953998,0.02
11953999,0.01
2516816,0.01
13701432,0.02
6973266,0.01
10905432,0.01
11691865,0.01
14051164,0.01
13264733,0.04
10643299,0.01
11691665,0.01
6711145,0.02
14575466,0.06
11954033,0.01
10905465,0.01
14051200,0.01
1511744,0.01
13002632,0.01
1206154,0.04
10948931,0.14
14313366,0.01
4876186,0.02
14837664,0.01
5400488,0.04
13789098,0.01
13789100,0.02
2763625,0.02
3827632,0.01
13308232,0.04
13526964,0.01
6711225,0.01
5662650,0.01
12478398,0.02
2516929,0.01
14837699,0.04
4307958,0.01
681927,0.01
7278924,0.02
15361998,0.01
4876239,0.07
11954132,0.01
6973398,0.07
5662680,0.04
10119133,0.01
12478432,0.01
13264865,0.01
13264866,0.01
14125800,0.02
1992358,0.02
10643431,0.02
11429864,0.04
11429865,0.01
12216300,0.01
13002733,0.10
2516978,0.01
11954165,0.02
13527033,0.02
15099898,0.02
681979,0.01
1468412,0.02
10119165,0.01
4307968,0.02
12478466,0.14
812715,0.04
13264900,0.01
3739990,0.02
10643466,0.02
12216331,0.01
13002766,0.01
13789199,0.01
13789200,0.04
4352017,0.01
11516932,0.01
15099931,0.02
6187037,0.02
6973470,0.01
11692066,0.01
13264931,0.05
14051365,0.01
11771999,0.01
11429931,0.02
12216364,0.01
12216365,0.01
944176,0.01
10381364,0.02
11954231,0.09
12740664,0.02
13527099,0.10
682045,0.01
10119231,0.02
10905665,0.01
419907,0.01
14837831,0.02
13002831,0.01
13789266,0.02
10381399,0.04
12740698,0.01
12740700,0.01
15099999,0.01
10119264,0.01
419939,0.02
13264999,0.05
