mid,use_coupon_percentage
45905,0.50
45906,0.25
45908,0.33
13200,0.82
13205,0.11
13206,0.20
13207,0.43
13208,0.01
13209,0.50
13215,1.00
46000,0.43
46002,0.16
46005,0.43
46009,0.32
13301,0.36
13302,0.25
13303,0.44
13305,0.20
13307,0.31
13308,0.02
13309,0.47
13310,0.15
13311,0.28
46106,0.04
46110,0.55
46112,0.12
35001,0.02
13400,0.18
13401,1.00
13406,0.33
13409,0.01
13412,0.14
46201,0.40
46203,0.80
35008,1.00
46211,0.21
46212,0.72
46214,0.03
35012,0.07
35015,0.15
13501,0.50
13503,0.14
13507,0.05
13510,0.22
13511,0.34
13514,0.42
46302,0.67
46303,0.50
46304,0.04
46306,1.00
46307,0.36
46308,0.27
46310,0.07
46314,1.00
13600,0.18
13603,0.08
13604,0.12
13607,0.20
13611,0.15
13615,0.21
7733,0.07
46403,0.25
46404,0.19
46410,0.16
46411,0.40
46415,0.94
7742,0.15
13706,0.12
7746,0.18
13714,0.07
40515,0.27
46503,0.16
46506,0.67
46508,0.09
46512,0.62
46513,0.15
13800,0.23
13801,0.28
13802,0.43
13811,1.00
13812,1.00
13815,0.02
46602,1.00
46603,0.67
46606,0.65
46610,0.17
13900,0.17
13901,0.09
13902,0.15
13904,0.33
13905,0.50
13907,0.15
13912,0.09
13914,0.45
46700,0.14
46701,0.07
46702,0.12
46707,0.57
46710,0.15
46714,1.00
14000,0.15
14001,0.14
35102,0.23
14010,0.70
35103,0.13
14015,0.01
35106,0.32
46812,0.14
46813,0.09
14106,0.04
46901,0.59
46904,0.23
46906,0.15
46907,0.15
46908,0.20
46910,0.33
46911,0.14
46912,0.24
46913,0.53
46914,0.02
46915,0.24
14202,1.00
14207,0.20
14208,0.20
14213,0.20
47001,0.22
47003,0.84
47006,0.07
47012,0.10
47014,0.37
7836,0.20
40610,0.20
7843,0.05
14301,0.07
14303,0.19
14305,0.35
14306,0.01
14310,0.13
14311,0.24
14312,0.15
14313,1.00
14315,0.02
47100,0.14
47102,0.25
47107,1.00
47113,0.15
14411,0.13
14413,0.30
47210,0.15
47211,0.44
47212,0.14
14500,0.43
14502,0.14
14506,1.00
47302,1.00
47303,0.17
47304,0.08
47306,0.08
47310,1.00
47311,1.00
47313,0.02
5940,0.50
35201,0.12
14600,0.20
14601,0.15
14604,0.20
14610,0.50
14611,0.01
14613,0.25
14614,0.15
14615,0.50
2436,0.03
47407,0.15
2440,0.19
47410,0.25
47411,0.17
47412,0.34
47415,0.13
35213,0.36
14701,0.35
14703,0.05
14707,0.15
14709,0.09
14712,0.23
5946,0.36
47500,1.00
47502,0.15
47505,0.19
47510,0.34
47511,0.15
47513,0.12
14805,0.69
14809,0.18
14812,0.12
14814,0.20
47600,0.25
47605,0.43
47609,1.00
47611,0.92
47612,0.14
47614,0.21
14900,0.15
14901,0.45
14904,0.08
14910,0.10
14913,0.06
47701,0.25
47702,0.23
47709,0.43
47710,1.00
47712,0.86
47714,0.16
15002,0.12
15011,0.15
15014,0.14
47800,0.15
47801,0.14
47804,0.33
47813,0.15
47814,1.00
47815,1.00
15105,0.30
15108,0.58
15110,0.29
46209,0.44
15112,0.30
15113,0.06
15114,0.13
15115,0.05
47911,0.33
35300,0.17
15200,0.13
15204,0.05
15205,0.15
15207,1.00
48000,0.44
8145,0.12
48004,0.32
48005,0.25
48007,0.18
48009,1.00
48010,0.43
35311,0.04
35313,0.50
8147,0.07
15302,0.18
15309,0.18
15311,0.40
15312,0.20
48102,0.15
48103,0.50
48104,1.00
48105,0.12
48106,0.88
48107,0.00
48114,0.18
15408,1.00
15410,0.67
15412,0.25
8032,0.29
8033,0.20
48200,0.34
48201,0.11
48202,0.15
48208,0.15
48212,0.15
48213,0.20
8037,0.02
48300,0.15
48303,0.33
48304,0.50
48305,0.21
48308,0.07
48309,0.47
48311,0.18
48315,0.56
15600,1.00
15601,0.48
15604,0.17
15610,1.00
48403,0.39
48408,0.13
48409,0.47
48411,0.15
48414,0.45
15701,0.58
15704,0.40
15705,0.09
15706,0.15
15707,0.14
15708,1.00
48500,0.15
48503,1.00
48507,0.50
48510,0.41
48513,0.16
15801,0.02
2634,0.00
15809,0.33
15811,0.86
15812,0.30
15813,0.12
15814,1.00
48600,1.00
48606,0.15
48607,0.05
48612,0.31
48614,0.67
48615,0.67
35413,0.65
15902,0.21
15909,0.33
15910,0.25
15913,0.33
51805,0.15
48706,0.25
48710,1.00
48713,0.50
16001,1.00
16003,1.00
16005,1.00
16007,0.15
16009,0.08
16011,0.58
48802,0.33
48803,0.54
48804,0.09
48810,0.09
48811,0.14
48813,0.94
16100,0.25
16103,0.11
16105,0.31
16109,0.08
16112,0.15
16113,1.00
16115,0.24
48901,0.44
48902,0.17
48904,0.23
48907,0.15
48909,1.00
48910,0.19
48914,0.15
48915,0.31
16204,0.24
16207,0.80
16209,0.35
16211,0.15
16212,0.20
16213,0.50
49000,0.21
49001,0.18
49002,0.15
49004,0.15
49007,0.50
49009,0.15
49010,1.00
16301,0.11
16306,1.00
16307,0.36
16308,0.35
16310,1.00
16312,1.00
16313,0.50
16314,0.02
49100,0.62
49102,0.17
49103,0.06
49108,1.00
49109,1.00
39302,0.07
16400,0.17
16401,1.00
16403,0.50
16404,1.00
16410,1.00
16415,0.12
2737,0.25
49200,0.14
49202,0.24
49204,0.15
49208,0.17
49210,1.00
49211,0.45
49215,0.15
16501,0.25
16502,0.19
16504,0.33
16505,1.00
16506,0.03
16509,0.13
16511,0.04
16512,0.45
16514,0.15
16515,0.75
49301,0.25
49303,0.21
49304,0.25
49305,0.33
49306,0.34
49308,0.15
49312,0.15
49313,0.15
16605,0.15
16607,0.25
16610,0.12
16614,0.07
41000,0.09
49400,0.25
49401,0.26
49402,0.07
49403,1.00
41002,0.67
49406,0.26
49408,0.13
49411,0.25
49413,0.15
49414,0.14
49415,0.50
16701,0.05
16702,0.15
16704,1.00
16705,0.15
16706,0.39
16709,0.20
16711,0.20
16712,1.00
16714,0.15
49501,0.10
49502,0.15
49505,0.15
49507,0.16
49508,0.24
49509,0.30
49510,0.02
49511,0.15
49513,0.37
16803,0.20
16805,0.07
16806,0.08
16813,0.97
49600,0.24
49601,0.53
49602,1.00
49605,0.12
49607,1.00
16901,1.00
16909,1.00
49700,0.27
49712,1.00
49715,1.00
17003,0.20
17006,0.25
17010,0.39
2835,0.22
17013,0.41
49800,0.37
49801,0.67
49802,1.00
49803,0.11
49806,1.00
49808,0.33
49813,0.15
35615,0.14
17100,1.00
17101,0.28
17102,0.38
17103,0.15
17104,1.00
17106,0.25
4934,0.33
17110,0.14
17113,0.38
17114,0.05
49900,0.15
49901,0.50
49902,0.47
49906,0.11
49913,0.57
17200,0.15
17204,0.15
17205,0.10
17206,0.05
17208,0.20
17212,0.15
17213,0.10
17215,0.75
50008,0.17
50010,0.15
41104,0.12
41105,0.27
41107,0.50
17302,0.33
17303,0.02
17306,0.15
17312,0.15
17313,0.87
50101,0.22
50102,0.15
50103,0.23
50104,0.33
50105,0.05
50108,0.00
50110,0.40
50112,0.09
50113,1.00
50114,0.50
17400,0.25
17404,0.32
17405,0.84
17407,0.40
17411,0.03
17412,0.67
17413,0.22
50200,0.55
50203,0.33
50208,0.15
50211,0.18
50213,1.00
50214,0.17
17500,1.00
17503,0.19
17506,0.62
17507,0.03
17508,0.11
17510,0.40
17512,0.17
17513,0.94
17514,0.12
50301,0.20
50304,1.00
50305,0.74
50307,0.47
50309,0.02
50310,0.34
17602,1.00
17604,0.15
2934,0.13
17606,0.15
17607,0.33
17615,0.22
35706,0.62
50400,0.15
50402,0.29
50404,0.08
50405,0.15
50406,0.15
2941,0.06
35710,0.20
17700,0.28
17707,0.45
17710,0.02
17711,0.50
50501,0.15
50503,0.69
50504,0.15
50510,0.11
50511,0.53
50512,0.17
50513,0.25
50514,0.39
17800,0.25
17804,0.26
17807,0.13
17813,0.54
50602,1.00
50606,0.25
50607,0.38
50608,0.14
50610,1.00
41206,0.32
41207,0.13
17903,0.37
17904,0.54
17907,0.47
17909,0.05
17912,0.14
17913,0.11
17914,0.27
50700,1.00
50701,0.46
50702,1.00
50708,0.11
50709,0.48
50710,0.07
50713,0.38
50714,1.00
18001,1.00
18002,0.15
18003,0.15
18009,0.31
18010,1.00
18012,0.33
18013,0.33
50809,0.51
50813,0.06
18102,0.26
18104,0.15
18108,0.81
18111,0.18
18113,0.15
18114,0.15
18115,0.14
50900,1.00
50901,0.41
50903,0.28
50906,0.11
50908,0.03
50909,0.15
50910,0.40
50912,0.28
50913,0.06
18202,1.00
18207,0.02
3035,0.04
18212,0.15
18215,0.15
51000,1.00
51001,0.15
51003,0.07
51004,0.78
51005,0.15
51009,0.42
51014,0.15
3046,0.04
35815,0.15
18302,1.00
18305,0.14
51100,0.08
51101,1.00
51107,0.50
51109,0.13
18400,0.46
18403,0.72
18405,0.30
18407,0.15
18409,0.22
18410,0.36
18412,0.14
18414,0.15
51201,0.15
51207,0.22
51214,0.17
18502,0.16
18506,1.00
18507,0.00
18509,0.19
18511,0.24
51304,0.37
51305,0.13
51308,0.35
51310,0.15
51313,0.15
18601,0.16
18605,0.11
18606,0.75
18610,0.25
51401,0.38
51403,0.15
51406,0.17
51407,0.05
51410,0.11
51412,0.35
51413,0.58
51414,0.62
18700,1.00
18705,0.15
18708,0.35
18712,1.00
51502,0.06
51503,0.18
51504,0.02
51505,0.15
51508,0.10
51512,0.46
51514,0.33
18801,1.00
18805,0.14
18807,0.19
18809,0.00
18810,0.50
18812,0.23
18815,0.43
35905,0.22
51601,0.08
51603,1.00
51607,0.16
51611,0.16
51613,1.00
51615,0.12
3146,0.07
18901,0.12
18902,0.67
18906,1.00
18907,0.23
18908,0.16
18909,0.31
18911,1.00
18912,0.07
18913,0.15
18914,0.10
51703,0.18
51705,0.09
51707,0.15
51708,0.50
51712,0.11
51714,0.38
51715,0.43
19000,0.13
19001,0.00
19003,0.09
19006,0.15
41400,0.15
51800,0.15
51803,1.00
41402,0.25
51808,0.19
51810,0.45
51812,0.17
19101,1.00
19107,0.09
19108,0.15
19110,1.00
19113,0.01
51900,0.33
51904,0.25
51906,0.26
51907,0.08
51912,0.36
51913,0.11
19200,1.00
19205,1.00
19208,1.00
52001,0.42
52003,0.50
52005,1.00
52007,0.60
52008,0.46
52009,0.15
52015,0.10
19300,0.59
19303,0.47
19304,1.00
19308,0.08
19310,1.00
52100,0.20
52101,0.65
52102,0.05
52103,1.00
52105,0.50
52106,1.00
52110,1.00
52114,0.29
19406,1.00
19409,0.14
19413,1.00
52200,1.00
52201,0.17
3239,0.82
52204,0.97
52212,0.07
52213,0.40
52214,1.00
52215,0.09
19505,0.40
19506,0.20
19507,0.26
19513,0.29
19514,0.26
19515,0.20
52301,0.05
52303,0.06
52305,0.71
52306,0.28
52307,0.01
52308,1.00
52309,0.15
52311,0.16
52314,0.14
19600,0.24
19601,0.21
19602,0.38
19604,0.01
19606,1.00
19607,0.40
19610,1.00
19611,0.00
19612,0.04
19614,1.00
19615,1.00
52402,0.52
52403,0.22
41502,0.00
52407,0.67
52408,0.15
52413,0.15
52415,0.59
19703,0.25
19705,0.03
19710,0.06
19711,0.50
19715,0.20
52505,0.33
52509,0.12
19801,0.23
19806,1.00
19808,0.15
19809,0.08
19814,0.15
52601,1.00
52606,0.33
52609,0.10
52610,0.67
52611,1.00
52613,0.07
52615,0.15
19904,1.00
19912,0.50
19913,0.15
19914,0.26
52701,0.88
52702,0.28
52707,0.14
52708,0.92
52709,0.15
52710,0.15
52711,0.25
52713,0.11
36101,0.20
20000,0.15
20001,0.14
20002,0.76
20005,0.00
20007,0.02
20008,0.25
20010,0.24
20012,0.17
52801,0.08
36107,0.29
52805,0.12
52806,0.50
52807,0.33
36108,0.73
52812,1.00
52813,0.01
20100,0.42
20101,0.50
20102,0.29
20104,0.11
20115,0.11
52901,0.36
52902,1.00
52903,0.01
52910,0.33
52915,1.00
20205,0.58
20207,0.27
20208,0.19
53002,1.00
53006,1.00
8840,0.04
20304,0.36
20309,0.01
20312,0.11
53103,1.00
53107,0.09
53108,0.61
53110,0.23
20401,0.09
6135,0.30
20409,0.15
20410,0.11
20414,0.06
53200,0.10
53201,0.56
53204,0.10
53205,1.00
53209,0.67
20500,0.21
20502,0.24
20509,0.15
53301,0.15
53304,0.47
53305,0.13
53308,0.50
53310,1.00
53315,0.07
20606,0.35
20608,0.56
53400,0.12
53405,1.00
53407,0.15
53414,0.71
36213,0.15
20703,0.15
20709,0.25
20710,0.16
20713,0.68
53504,0.55
53506,0.44
53509,0.56
53510,0.06
53511,0.16
53513,0.13
53514,0.30
20802,0.05
20804,0.13
20805,0.01
20806,0.08
20807,0.24
20809,1.00
20812,0.44
20813,0.18
20814,0.15
53603,1.00
53605,0.16
53607,0.29
53608,0.26
53612,0.15
53614,0.18
20902,1.00
20904,0.22
20910,0.15
20915,0.15
53702,0.71
53706,0.20
53709,0.15
53711,0.50
53713,0.32
53714,0.01
21001,0.33
21008,1.00
21010,0.58
21011,0.36
21012,0.09
21014,0.26
36707,1.00
53800,0.50
53801,0.33
53802,0.39
53803,0.08
53804,0.01
53811,0.21
21105,0.17
21106,0.64
21107,0.30
21114,0.13
53902,0.24
53904,0.86
53905,0.50
53907,0.20
53910,0.13
53912,0.16
53913,1.00
21202,0.17
21204,0.10
36302,0.09
21208,0.33
21211,0.15
21214,0.44
54004,0.19
54005,1.00
54007,0.20
54008,0.24
54011,0.69
36313,0.03
36314,0.25
21301,0.28
21302,0.31
21304,1.00
21307,0.11
21308,0.13
21310,0.55
21311,0.37
21314,0.24
21315,0.73
54102,1.00
54104,0.33
54110,0.14
54114,0.50
54115,0.15
21405,0.22
21406,0.20
54202,0.04
54204,0.15
54205,0.16
54207,0.22
54209,1.00
54212,0.26
54214,1.00
21501,1.00
21504,0.37
21507,0.26
21508,0.15
21512,0.16
21513,0.15
54300,0.18
54302,1.00
54303,0.54
54304,0.20
54305,1.00
54306,0.12
54309,1.00
54310,0.21
54314,0.24
21605,0.19
21606,0.18
21608,0.55
21612,1.00
21613,0.06
21615,0.06
54402,0.91
54405,0.06
54407,0.25
54408,0.09
54413,1.00
21701,0.15
21703,0.13
21704,0.17
21707,0.43
21709,0.29
21710,0.09
21711,0.39
54505,0.15
21805,0.18
21806,0.30
21810,0.12
21811,0.40
21815,0.55
54602,0.41
54603,0.03
54604,0.15
54608,0.15
54609,0.33
54611,0.09
54612,0.20
36412,0.12
36414,0.31
36415,0.54
21900,0.12
21903,1.00
21904,1.00
21907,0.15
21909,0.07
21910,0.05
21913,0.67
21914,1.00
54701,0.09
54703,1.00
54706,0.36
54708,0.46
54710,0.15
54711,0.50
54714,1.00
54715,0.23
22005,1.00
22006,0.28
22007,0.33
22011,0.25
54800,0.97
54801,0.04
54804,0.36
54806,0.15
54807,0.30
54808,0.28
54809,0.00
54810,0.45
54811,0.12
54814,0.29
22103,0.78
22104,0.17
22105,0.17
22109,0.18
22110,0.50
22114,0.00
54904,0.62
54909,0.71
54911,0.09
54914,0.15
22201,0.36
22202,0.18
22209,0.21
22211,1.00
55002,0.00
55003,0.10
55005,0.15
55007,1.00
55009,0.04
55010,1.00
55012,0.40
55013,0.23
17108,0.25
22306,0.15
22312,1.00
22314,0.86
22315,1.00
55106,0.15
55113,0.50
55115,0.15
22400,0.15
22402,0.93
22404,0.15
55204,0.15
55205,1.00
55206,0.67
55207,1.00
36508,1.00
55212,0.41
22501,0.23
22503,0.01
22507,0.15
22510,0.52
22515,0.20
55302,0.13
55303,0.12
55305,0.32
55308,0.06
55310,0.20
55311,0.31
22601,0.26
22603,1.00
22605,0.03
22608,0.11
22610,0.40
22613,0.08
55405,0.17
55407,0.20
55408,0.50
55409,0.33
55411,1.00
55412,0.02
55413,1.00
55414,0.04
55415,0.42
22704,1.00
22707,1.00
22708,1.00
22712,0.14
22713,0.15
55500,0.37
55501,0.15
55502,1.00
55506,0.15
55511,0.46
55512,1.00
22800,0.19
22801,0.20
22811,1.00
22812,0.38
55601,0.18
55604,0.05
55605,1.00
55608,0.05
55614,0.50
22902,1.00
22908,0.63
22910,0.26
22913,0.23
22914,0.14
3823,0.57
55710,0.60
55714,0.09
55715,0.33
23000,0.18
23005,1.00
23006,0.83
23007,0.23
23009,0.60
23012,0.53
23013,0.21
23015,0.31
55801,1.00
55802,0.38
55804,0.15
55805,1.00
55806,0.03
55808,1.00
55812,1.00
55813,0.15
55814,0.10
55815,0.64
23100,1.00
23101,0.08
23103,0.13
23106,0.15
23107,1.00
23109,0.50
23110,0.06
23113,0.08
23115,0.30
55904,0.75
55906,0.24
55907,0.15
55910,0.10
55915,0.09
23200,1.00
23201,0.29
23203,0.20
23206,0.11
23208,0.05
23209,1.00
23212,1.00
23213,0.24
56009,0.10
56011,0.25
56014,0.29
33509,0.21
23300,0.09
23304,0.52
23305,0.02
23307,0.15
23308,0.15
23313,0.55
23315,0.16
56101,0.11
56103,1.00
56108,0.24
56111,1.00
23400,0.29
23404,0.25
23405,0.17
23408,0.12
6235,0.05
23411,1.00
23413,0.01
23415,1.00
56200,0.02
56201,1.00
56202,0.20
56205,1.00
56210,0.08
23505,0.35
23510,0.14
23512,0.23
23513,1.00
23514,0.11
23515,0.30
56300,0.45
56304,0.77
56310,1.00
56311,0.15
56313,0.15
23603,0.43
23604,1.00
23610,0.15
23611,0.20
23612,1.00
56400,0.36
56402,0.15
56403,1.00
56404,0.33
56407,0.15
56410,0.71
56412,0.15
56414,0.09
23702,0.07
23705,0.17
23708,1.00
23709,0.50
23710,0.24
56502,0.49
56505,0.15
56507,1.00
56508,1.00
56509,0.66
56513,0.04
56515,0.09
23800,0.36
23806,1.00
23812,0.34
23813,0.28
23815,0.28
56600,0.33
56602,1.00
56603,0.17
56606,0.52
56607,0.12
56608,0.61
56610,0.15
56611,0.15
23904,0.20
23905,0.18
23908,0.83
23911,0.01
56703,0.15
56704,0.08
56705,0.23
56706,0.12
56707,0.08
56710,0.33
56715,0.56
24000,0.14
24010,0.50
24012,0.34
24014,0.19
56805,0.33
56806,0.50
56808,0.58
56809,0.17
56811,0.55
24108,0.18
24113,0.15
24115,0.50
56900,0.15
56910,0.83
56912,1.00
56913,0.39
24203,0.24
24206,0.10
24207,0.07
24208,0.30
24212,0.39
24213,0.77
24214,0.10
36804,0.66
36805,0.39
57001,0.39
57007,0.15
57009,0.70
57012,0.24
36811,0.53
24301,0.06
24302,0.00
24304,0.15
24308,0.79
24309,0.05
24311,0.48
24312,0.13
24313,1.00
24315,0.15
57104,1.00
57106,0.21
57109,0.25
57111,0.07
57113,0.15
24401,0.33
24402,0.49
24404,0.79
24406,0.02
24408,0.30
24410,0.15
24414,0.17
24415,0.04
57202,0.04
57203,0.15
57206,0.91
57213,0.27
24503,0.20
24505,0.15
24507,0.15
24508,0.11
24509,1.00
24514,0.33
39006,0.15
57300,0.15
57303,0.12
57305,0.41
57307,0.50
57310,1.00
57311,0.21
57312,0.24
57313,0.67
57315,0.71
24603,0.15
24608,0.15
24609,1.00
24611,0.02
24612,0.15
24613,0.10
57401,0.50
57404,0.15
57406,0.23
57411,0.87
57413,0.01
24702,1.00
24704,0.15
24712,1.00
57500,0.32
57505,0.06
57507,0.56
57508,0.24
57510,0.02
57513,1.00
24801,1.00
24802,0.18
24803,0.02
24804,0.15
24813,0.14
24814,1.00
57600,0.56
57611,0.50
57612,0.26
57614,1.00
24901,1.00
24902,0.08
24904,0.12
24910,0.15
24912,0.07
57700,0.50
57701,0.08
57706,0.21
57709,0.15
57710,0.50
57711,0.64
25006,0.29
25009,0.05
25011,0.38
25014,0.13
57802,0.32
57805,1.00
57808,1.00
57809,0.09
57810,0.15
57811,1.00
25101,0.55
25102,0.17
25104,0.13
25111,0.28
25113,0.18
25114,0.24
57904,0.15
57906,0.25
57907,1.00
57909,0.17
57911,0.28
57913,0.67
57914,0.42
25201,0.91
25202,0.33
25206,0.15
25207,0.29
25213,1.00
58008,0.15
58009,0.04
58010,0.06
58011,0.49
58015,0.33
25300,0.15
25301,0.07
25304,0.48
25305,1.00
25308,0.46
25310,0.30
25313,0.15
25314,0.15
58100,1.00
58102,0.20
58104,0.06
58108,0.15
58109,0.19
58115,0.15
37001,0.39
25401,0.24
25403,0.52
25408,0.40
25411,0.33
4237,0.08
58202,0.28
58205,0.02
58206,0.25
58210,0.11
58211,1.00
58214,0.29
25501,0.24
25503,0.19
25508,0.30
25512,1.00
58302,0.86
58305,0.09
58306,1.00
58310,1.00
58312,0.01
58314,1.00
58315,0.19
25600,0.03
25604,0.25
25606,0.48
25607,0.17
25609,0.67
25611,1.00
25613,0.80
25614,0.49
58401,0.45
58407,1.00
58408,0.72
58410,0.31
25701,0.41
25704,0.35
25706,0.10
25707,0.07
25708,0.22
25710,0.20
58500,0.12
58501,0.14
58502,0.04
58503,0.23
58507,0.89
58508,0.25
58514,0.21
25800,0.38
25801,0.50
25802,0.22
25806,1.00
25807,0.77
25808,1.00
58601,0.15
58604,0.46
58605,0.47
58606,0.31
58607,1.00
58608,1.00
58612,0.40
58613,0.92
48002,0.15
25903,0.45
25907,0.15
25910,0.12
25912,0.52
25913,0.50
25914,0.60
58700,0.15
58705,0.62
58706,0.16
58708,1.00
58709,0.19
58712,0.05
26001,1.00
26007,0.18
26008,1.00
26010,0.41
26011,0.10
26015,0.75
58800,0.20
58805,0.73
58806,0.33
58808,0.34
58814,0.26
26102,0.36
26104,0.67
26105,0.17
26111,0.62
26113,0.36
58901,0.15
58902,0.42
58904,0.50
58912,0.03
26203,0.16
26204,0.17
26210,0.43
26211,0.36
26214,0.05
26215,1.00
59001,1.00
59003,0.17
59004,0.87
59007,1.00
59011,0.19
59012,0.10
59013,0.43
59015,0.33
26300,0.02
26305,0.06
26306,0.15
26309,0.33
26310,0.15
26313,1.00
59100,0.15
59102,0.62
59103,1.00
59105,0.04
59108,0.15
59112,0.23
59113,0.12
26401,0.25
26402,0.15
26404,1.00
26406,0.06
26407,0.39
59200,0.44
59204,0.23
59207,0.14
59211,0.50
59213,1.00
59215,0.50
26504,0.20
26505,0.08
26506,0.87
26508,0.21
59302,0.33
59303,0.11
59305,0.12
59307,0.43
59308,0.05
59312,0.50
59313,0.21
59315,1.00
4433,0.02
26600,1.00
26602,0.19
26603,0.15
26608,0.23
26610,1.00
26613,1.00
26615,0.15
37206,0.38
59400,1.00
59412,0.17
4442,0.01
4447,0.14
26700,0.70
26702,0.33
26703,1.00
26705,0.44
26708,0.04
26709,0.32
26713,0.19
26715,0.17
59504,1.00
59508,0.20
59510,1.00
59513,0.15
59515,0.79
26803,1.00
26804,0.15
26807,0.08
26811,1.00
26814,0.09
4471,0.12
59602,0.73
59604,0.17
59605,0.28
59607,0.19
59609,1.00
59610,0.08
59612,0.50
26900,0.09
26905,0.35
26907,0.12
26908,0.13
26909,0.73
26912,0.50
26913,1.00
26915,1.00
59703,0.25
59705,1.00
59708,1.00
59710,0.27
59713,0.25
7445,0.16
27001,0.44
27002,0.23
27003,0.50
27008,0.08
27010,0.67
27011,0.47
27012,1.00
59800,0.39
59801,0.20
59802,0.59
59803,0.08
59805,0.04
59810,0.18
59811,0.62
59813,0.39
59814,1.00
59815,0.48
27100,0.09
27102,0.59
27105,0.02
27107,1.00
27108,1.00
27111,0.06
27113,0.10
59901,0.15
59904,0.11
59906,0.27
59913,1.00
4533,0.14
27201,0.33
27204,0.06
27205,0.05
27206,0.43
27207,0.50
27209,0.46
27210,0.39
37303,0.11
27212,0.15
27213,0.27
27214,0.01
27215,0.41
4536,0.05
37311,1.00
37314,1.00
27300,0.38
27306,0.08
27308,0.40
27405,0.09
27407,0.14
27415,0.45
27500,0.06
27502,0.52
27506,0.60
27508,0.26
27601,1.00
27602,0.01
27603,0.26
27604,0.17
27607,0.24
27614,0.11
27700,0.65
27707,0.12
27708,0.50
27710,0.19
27712,0.18
27714,0.70
27715,1.00
27800,0.03
27801,1.00
27804,0.12
27805,0.38
27806,1.00
27808,0.40
27810,1.00
27811,0.01
27812,0.83
27813,0.15
27814,0.14
4644,0.17
4646,0.33
27900,0.36
27904,0.33
27905,0.20
27907,0.24
27911,0.02
27912,0.22
27914,0.07
28002,0.18
28011,0.30
28013,0.33
28014,0.25
28100,1.00
28102,0.34
28103,0.25
28109,0.07
28110,0.23
28112,0.25
28202,0.00
28208,0.15
28209,0.10
28211,0.11
28212,1.00
28302,0.10
28307,0.67
4732,0.09
28402,0.15
28403,0.19
4734,0.19
28406,0.06
28407,0.11
28408,0.11
28414,0.12
28504,0.40
28505,0.15
28506,0.25
28507,1.00
28514,1.00
28602,0.82
28604,0.83
28607,0.16
28608,1.00
28609,0.15
28612,0.73
28613,1.00
28615,0.50
28701,0.15
28703,0.50
28704,0.32
28705,0.55
28711,0.80
28712,0.15
28713,0.13
28800,1.00
28804,0.15
28810,0.17
28815,0.26
28900,0.50
28901,0.28
28902,0.76
28906,0.15
28907,1.00
37600,0.20
29004,0.50
29005,0.23
29006,0.30
29007,0.09
29008,1.00
37609,0.26
37613,0.29
4847,0.25
29100,0.17
29103,0.25
29105,0.12
29108,0.31
29111,0.57
29112,0.19
29115,0.18
29202,0.17
29205,0.83
29212,0.20
29300,1.00
29307,0.15
29308,0.41
29309,0.23
29310,0.07
29312,0.80
29404,0.15
29405,0.76
29406,0.33
29408,0.15
29409,0.87
29412,0.45
29413,0.17
29501,0.28
29503,0.21
29504,0.18
29507,1.00
29512,0.60
29600,0.18
29605,0.65
29606,0.11
29608,0.06
29612,1.00
29614,0.12
37709,0.13
29702,0.04
29706,0.95
29711,1.00
29715,1.00
35907,0.15
29801,0.15
29802,1.00
29805,0.55
29806,1.00
29810,1.00
43206,0.33
29900,0.15
29903,0.16
29904,0.18
29906,0.90
29912,0.20
29914,0.04
29915,1.00
30001,0.50
30002,0.15
30003,0.15
30007,0.15
30008,0.04
30015,1.00
30100,0.20
30103,0.37
30105,0.86
30107,0.40
30115,0.25
37801,0.67
30200,0.15
30202,0.17
30203,0.29
30210,0.10
30211,1.00
30215,1.00
37813,0.60
30300,0.31
30301,1.00
30302,0.15
30307,0.33
30309,0.07
30314,0.39
30400,0.14
30401,1.00
30405,1.00
30407,1.00
30408,0.33
30411,1.00
30415,0.71
30501,0.15
30502,0.67
30504,1.00
30507,0.01
30508,0.02
30511,0.75
30513,0.33
30514,0.15
30515,0.67
30601,0.15
30614,0.11
30703,0.15
30704,0.14
30707,0.79
30710,0.04
30712,0.33
30715,0.06
30802,0.17
30806,0.27
30809,0.19
30811,0.15
30812,0.50
30814,0.15
30815,0.72
37906,0.15
37908,1.00
30901,0.15
30902,0.13
30903,0.40
30904,0.50
30905,0.40
30907,0.04
30908,0.40
30914,0.15
30915,0.14
31000,0.18
31001,0.43
31002,0.13
31003,0.01
31004,1.00
31006,1.00
31012,0.03
31015,0.25
43405,0.25
31105,0.24
31111,0.14
31112,0.30
31114,0.15
31207,0.75
31210,0.62
31211,0.25
31215,0.71
31303,0.50
31305,0.12
31310,0.07
31313,1.00
31315,0.22
31403,0.09
31405,1.00
31406,0.63
31408,0.62
31411,0.42
31503,0.22
31504,0.15
31505,1.00
31507,0.15
31508,0.15
31515,0.18
31601,0.31
31604,0.16
31612,0.67
31705,0.26
31707,0.09
31709,0.15
31710,0.25
31711,0.50
31802,0.05
31808,0.15
31810,0.11
31811,1.00
31812,0.12
31904,0.73
31908,1.00
31912,0.68
31913,0.07
32001,0.33
32004,0.31
32005,0.15
32006,0.50
32007,0.32
32008,0.18
32014,0.22
38105,1.00
38112,0.10
38113,0.60
32103,0.03
32104,0.20
32107,0.15
32109,0.33
32110,0.59
32111,0.14
32112,0.03
32113,0.16
32115,1.00
27211,0.00
32201,0.15
32203,0.15
32205,0.52
32206,0.22
32208,0.19
32210,0.19
32212,1.00
32214,0.09
